1,2,3,4,5,6,7,8,9,10
-0.0036981840121281953,-0.003707971912565186,-0.0036798653120984157,-0.003806555542940126,-0.00354153649108239,-0.004142034133952977,-0.0030869097289559022,-0.005053922608739244,-0.001665726545431461,-0.008361854941730164
-0.004314572496187395,-0.0043239162974252595,-0.004302000855473482,-0.004410174583718623,-0.004194772819861671,-0.004690988593384322,-0.0038468510803456334,-0.005392729254480307,-0.0028858184346857267,-0.007330295764141941
-0.004974152886341675,-0.004983338103278881,-0.004966379926786316,-0.005060910571919494,-0.004883541722755448,-0.005303172288839207,-0.004611585722969013,-0.00587395719526673,-0.003908185446008328,-0.00722914579874155
-0.005676916346374713,-0.005686159812736368,-0.0056732895355830525,-0.005757670280883651,-0.005610273433440043,-0.0059720772642173035,-0.005395729282489611,-0.006454859287923773,-0.0048582009498228515,-0.007496380430056481
-0.006423066538755838,-0.006432539135230215,-0.0064231315574412445,-0.006499944260556996,-0.006376728525725655,-0.0066939923291766895,-0.006207573095150578,-0.007114781310742535,-0.005787025427167912,-0.007964026200601715
-0.007213036573245441,-0.007222877689321468,-0.007216476279286582,-0.007287680825908248,-0.007184379979913565,-0.0074668476860032555,-0.007052419425034062,-0.007842685008665718,-0.0067198755182874634,-0.008564348883511298
-0.008047510826442077,-0.008057837901665395,-0.008054105841580084,-0.008121226012147794,-0.008034632767106462,-0.008289654354459558,-0.00793407606907994,-0.008632387243809568,-0.00767103217496219,-0.009265005127605934
-0.008927451825338183,-0.008938366862074441,-0.008937054412324433,-0.009001301368811327,-0.008928964676675283,-0.00916221732367656,-0.00885561062652992,-0.009480473794306877,-0.008649595173445976,-0.0100489319639473
-0.009854132686805541,-0.009865726847584515,-0.009866649082523273,-0.00992900584244835,-0.009869027751917636,-0.01008498795702198,-0.009819773057873573,-0.010385293928286594,-0.009662040666496943,-0.010906691494224428
-0.010829175906424914,-0.010841532874256836,-0.010844554205789465,-0.010905834956745174,-0.010856730618619932,-0.011058994153013353,-0.010829257906756335,-0.011346446108190704,-0.010713497322407506,-0.011833127066525352
-0.011854599623667804,-0.01186779815270787,-0.011872821416565394,-0.011933714183416731,-0.011894313218736522,-0.012085818385924365,-0.011886885595506479,-0.012364509871964729,-0.011808450817350068,-0.012825757162930327
-0.012932872884739596,-0.012946988819533278,-0.012953947506822898,-0.013015045567919475,-0.012984421290728977,-0.01316760873448471,-0.012995743069276604,-0.01344091291341423,-0.012951173224670282,-0.013883955838949578
-0.014066981911921898,-0.014082089862887202,-0.01409094257464774,-0.014152768145840322,-0.014130186010991988,-0.014307115765394274,-0.014159306227607396,-0.014577879954893876,-0.014146013992086448,-0.015008525395456622
-0.015260510010021922,-0.01527668481711222,-0.015287411331892948,-0.015350433874509852,-0.015335313497067958,-0.015507752592469873,-0.015381558135512629,-0.015778437018200225,-0.015397621393482752,-0.01620148325652061
-0.01651773455155352,-0.01653505263387329,-0.0165476511808921,-0.01661230195378777,-0.01660418891815025,-0.016773678363792812,-0.01666711307671001,-0.017046458541397955,-0.016711132592884925,-0.01746597787439362
-0.017843745559032596,-0.017862286227935047,-0.01787677169370311,-0.017943455695985558,-0.017942000582780282,-0.018109907731733852,-0.018021354995009606,-0.018386752674303217,-0.01809235601582083,-0.01880629202244988
-0.01924459185423884,-0.01926443865677892,-0.019280841546764845,-0.019349947691018395,-0.019354890553136647,-0.0195224510511723,-0.019450598850175655,-0.01980518527772987,-0.019547963127675944,-0.020227914202080848
-0.020727462728620895,-0.02074870488481358,-0.020767070929676865,-0.02083898108843885,-0.02085014015593455,-0.02101849250177032,-0.02096228454340457,-0.02130884729226134,-0.02108570434772277,-0.021737671776724567
-0.022300915839561154,-0.02232364983965783,-0.022344040188197405,-0.0224191376351145,-0.02243640141538771,-0.022606616392100903,-0.02256521531768135,-0.022906274200679724,-0.022714664147231316,-0.023343928187584895
-0.023975165903989012,-0.023999497340888135,-0.024021989326413345,-0.024100667028168873,-0.024123989252385642,-0.024297095995661662,-0.02426985612229202,-0.02460773101986277,-0.024445572874690097,-0.025056853948079452
-0.0257624542778078,-0.025788500005644234,-0.02581318851470399,-0.0258958577103426,-0.02592525479937965,-0.02610226496914924,-0.026088712810793568,-0.026425582371924338,-0.026291197617146305,-0.026888788785954493
-0.02767752750618957,-0.02770541824105577,-0.027732417758634904,-0.02781951728653137,-0.027855068198903325,-0.028036999573363638,-0.02803682101346737,-0.028374775661470366,-0.028266842052728065,-0.028854721767820873
-0.029738264719604605,-0.029768148235661627,-0.029797595694915344,-0.0298896025983859,-0.029931451102524615,-0.030119351899462344,-0.030132385394575023,-0.03047347763350605,-0.030390996988710246,-0.030972929185176256
-0.03196651145851769,-0.03199855658807118,-0.03203061522301084,-0.03212805729542111,-0.03217641690278189,-0.03237139225647455,-0.0323976279117473,-0.03274392281462304,-0.03268620121524614,-0.03326582878371228
-0.034389204654369065,-0.03442360638297493,-0.03445847088028183,-0.03456194202248879,-0.034617104054091845,-0.0348203463650469,-0.03485993120023246,-0.03521356016692862,-0.035180200001771404,-0.035761137323931616
-0.03703991605214282,-0.037076902124571,-0.03711480551317628,-0.037224985110642934,-0.0372873306865586,-0.03750015607722594,-0.03755340636781588,-0.03791662783059826,-0.037907532126007434,-0.03849346271764171
-0.03996100977419237,-0.04000084941955691,-0.040042072352221084,-0.04015975040592789,-0.04022976760504252,-0.040453661570989057,-0.04052108390289717,-0.04089635577683191,-0.0409117464539391,-0.041506532938447534
-0.0432067228340207,-0.04324973852263233,-0.043294621941238294,-0.04342073252765756,-0.043499040664272424,-0.043735717411319354,-0.043818041185947454,-0.0442081117917006,-0.04424856510257145,-0.04485638107628077
-0.04684767042303057,-0.04689425406235939,-0.04694321678485127,-0.04707888379510136,-0.04716626787647893,-0.04741775015082513,-0.04751597598979897,-0.04792400344260894,-0.047990508239495765,-0.048616005756101685
-0.05097761923597377,-0.051028255044973284,-0.05108181872792923,-0.05122842015309806,-0.05132588044465642,-0.05159461058837039,-0.05171008190569401,-0.0521397975577318,-0.05223384591351331,-0.05288237960479469
-0.05572400162065271,-0.05577929937486251,-0.055838124904063896,-0.05599738598575394,-0.0561062108506173,-0.056395210698257967,-0.05652972058034869,-0.056985661960247576,-0.05710938826358379,-0.05778733008081895
-0.06126486112789824,-0.06132560612274065,-0.06139054840272909,-0.061564681375428254,-0.06168655746244189,-0.06199966729413617,-0.06215562168590362,-0.06264347846261147,-0.06279987505450209,-0.06351507750585077
-0.06785741299882536,-0.06792464419376347,-0.0679968379289218,-0.06818876035672343,-0.06832594558060033,-0.06866819664452861,-0.06884887186191449,-0.06937602327204742,-0.06956928358240644,-0.07033179555536213
-0.07588886426526649,-0.07596400257623473,-0.0760450031785358,-0.07625869621067369,-0.07641430430301954,-0.07679252934382916,-0.07700249684141772,-0.07757889079481714,-0.07781497781894968,-0.07863821218023978
-0.08597313394278494,-0.08605820598043737,-0.08615023537145337,-0.08639136836946856,-0.08656986558508642,-0.08699376272748464,-0.08723963150824782,-0.08787931510590567,-0.08816695699996399,-0.08906972064955207
-0.09915142398520804,-0.0992494837272502,-0.09935589363142494,-0.09963300128729098,-0.09984114280763626,-0.10032528010196072,-0.10061709690379696,-0.10134109935303047,-0.10169366838715399,-0.10270398435597136
-0.11735826437913442,-0.11747427477092486,-0.11760051531664087,-0.11792745872630728,-0.11817624629592557,-0.11874425290018441,-0.11909842917708721,-0.11994078981235183,-0.12038022979371725,-0.12154332941727712
-0.14469144353730432,-0.14483441137875336,-0.14499037649336716,-0.14539230333763722,-0.14570172463569472,-0.1463964425233861,-0.14684283806676815,-0.1478652107157458,-0.1484315368546257,-0.14982922904128573
-0.19182528330858048,-0.1920147496514906,-0.19222190670189365,-0.192753373012633,-0.1931668047794998,-0.19408116149479254,-0.1946846010998737,-0.19602068326304778,-0.19680081677727862,-0.19861044047253473
-0.2997533528613603,-0.30004931576666044,-0.30037357153445343,-0.3012020985625653,-0.30185268133099,-0.30327207569191666,-0.3042314487293295,-0.30629197083221893,-0.30755242852817627,-0.3103189972744025
-1.0142170910683204,-1.0152181637645061,-1.0163169524121038,-1.0191142684896393,-1.0213294206439114,-1.0261031169751251,-1.029399438512175,-1.036287646542572,-1.0406791762916145,-1.0498524103688884
