1,2,3,4,5,6,7,8,9,10
-1.2252370344834816e-6,0.0006564211460171539,-7.634560887299063e-5,3.995617538479588e-5,-2.816600192443942e-5,1.8546705965214254e-5,-1.6318159376985498e-5,1.0925846806943266e-5,-1.1214570702836695e-5,7.19989471449583e-6
-4.193665631739742e-6,-0.00012171219955366847,-0.0019908247642423382,0.0002204305935071208,-0.00013126205901009422,8.404097879320102e-5,-7.087333158307104e-5,4.862483276824688e-5,-4.770911342123431e-5,3.2200464068647405e-5
-9.77687404961217e-6,-7.235584615383906e-5,0.00029770366212843966,0.004019661765314626,-0.00044713557871873367,0.00024150520550227306,-0.00018795786791441069,0.0001276299499917654,-0.00012135560040101148,8.291271501791493e-5
-1.8578126847332586e-5,-6.0815789886676676e-5,0.00015001650571053445,-0.0005961581046453661,-0.006768262830795923,0.0006979042695823828,-0.0004297724745029278,0.00027563903972456413,-0.00024924001544160835,0.00016963973157092774
-3.113713181710795e-5,-6.250859266405701e-5,8.725232242902767e-5,-0.00034662605531564356,0.0008905738486066788,0.01018468619562444,-0.0010915588795178464,0.0005755692522390295,-0.0004683806930161011,0.00031174987787167894
-4.7947996647760706e-5,-7.257886038166378e-5,4.295937072757608e-5,-0.00027265837802494425,0.00044958453624412907,-0.0013990208910812276,-0.014430059343879543,0.0014247837148684882,-0.0008884832742914056,0.000555246675813531
-6.947193272347849e-5,-8.954839244104611e-5,3.7711722038428665e-6,-0.00024517185064677695,0.00028539373102969495,-0.0007913028359491104,0.0017858787745686617,0.01926546029200353,-0.002025791178152735,0.0010383466202599273
-9.614609299109758e-5,-0.00011296572559459194,-3.527578321214138e-5,-0.00024030252097256334,0.00018289065588569824,-0.0006110899183574126,0.0008832052678484206,-0.0025496967447401924,-0.0251248865085449,0.0024114162183213267
-0.00012839041051736745,-0.00014278434532465304,-7.66763096018628e-5,-0.00025030412317700936,0.00010196788022948984,-0.0005355508472178637,0.0005662772026416698,-0.0014147140896433378,0.00299619093214321,0.031432502229358075
-0.00016661341426196045,-0.0001791446184957727,-0.00012194667402739435,-0.0002719529789092242,2.9186145107971698e-5,-0.0005056345820978295,0.00038106006101002154,-0.0010783971651191564,0.0014537326368759373,-0.0040731834900769315
-0.000211217578921965,-0.00022228430417114625,-0.00017214148803135616,-0.0003037437557760207,-4.1514249576378765e-5,-0.0005024403077947164,0.00024383480437226355,-0.0009325802115237486,0.0009281352205761413,-0.0022311264713134127
-0.0002626045593502051,-0.0002724986116523297,-0.00022807345798225078,-0.0003449615490858199,-0.00011344820109005097,-0.0005181194516470274,0.00012727619655998726,-0.000865958217441976,0.0006326401380346367,-0.0016847557005829547
-0.0003211805544973666,-0.00033012211640990767,-0.00029042139297347534,-0.0003953082986460414,-0.00018870447898766804,-0.0005489016377430322,1.9558229993376914e-5,-0.000842931261514345,0.0004224940517605566,-0.0014439653463261736
-0.0003873619923953745,-0.00039552144238683167,-0.00035978985537266355,-0.0004547314187975003,-0.00026875369331879733,-0.0005928299386594339,-8.546319044748748e-5,-0.0008487211743663153,0.000250783378919075,-0.001327364079342314
-0.0004615817042608246,-0.0004690938338961762,-0.0004367457817844953,-0.0005233383044498458,-0.00035473005789604553,-0.0006488713667699863,-0.000191445687613146,-0.0008761977323791441,9.748542126591465e-5,-0.001276865442831257
-0.0005442957519799565,-0.0005512693410126924,-0.0005218434595092561,-0.0006013518695334973,-0.00044757823040287215,-0.000716518725313393,-0.00030082181910628963,-0.0009216002150297587,-4.758256121095395e-5,-0.0012683197384642324
-0.0006359910843516703,-0.0006425155363477366,-0.0006156434914908706,-0.0006890877274675429,-0.0005481381170167305,-0.0007955953328630055,-0.0004153711391769433,-0.0009828606199226543,-0.00019031573725381896,-0.0012900419039248124
-0.0007371942219093729,-0.000743344280402736,-0.0007187287916639683,-0.0007869438838011606,-0.0006571988974489173,-0.0008861534923678482,-0.0005365097991267809,-0.0010588562617040186,-0.0003345105370705296,-0.0013358297486466169
-0.0008484812082885028,-0.0008543203863022799,-0.0008317194127173327,-0.0008953983887312458,-0.0007755370510412181,-0.0009884205891404231,-0.0006654519050801034,-0.001149044921562557,-0.0004828530137049395,-0.0014022247394417976
-0.0009704891198983214,-0.0009760722477092764,-0.0009552873990190138,-0.0010150126293488701,-0.000903946016635796,-0.001102771613386385,-0.0008033080940051836,-0.0012532755598968835,-0.0006374150290999233,-0.0014872901065618553
-0.0011039294986102273,-0.0011093046560312193,-0.0010901725689272256,-0.0011464391299829235,-0.0010432617951703245,-0.0012297177447717256,-0.0009511518140344466,-0.0013716872281974086,-0.0007999271078669782,-0.001590014036789331
-0.0012496041696637395,-0.0012548141824821684,-0.0012372000227820737,-0.001290433429702611,-0.0011943871910064686,-0.0013699057703995183,-0.0011100687336077293,-0.001504656135096934,-0.000971942139686407,-0.00170999975714361
