h,-0.2,-0.1,0.01,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,-0.15,-0.05,-0.01
0.1,-0.010533894247410863,-0.013221942612712392,-0.0017656524475649106,0.0,-0.0035128406810614582,-0.01573645240779206,-0.03822350535016722,-0.07135361979467218,-0.11434060694730587,-0.1653832028178203,-0.2219177181614969,-0.28092549821321783,-0.33925020795067595,-0.3938875645350361,-0.4422208380931504,-0.4821870435085991,-0.512369520280898,-0.532021392681355,-0.5410306381292636,-0.5398410736461701,-0.5293447619040923,-0.5107606226451885,-0.48551198879732,-0.014705139356733496,NaN,-0.003622454501857845
0.11,-0.01185712516089562,-0.01529164545779612,-0.0024226936002471225,-4.115551366773915e-5,-0.0030653531077238475,-0.015359547230642765,-0.038672483825759524,-0.07348726405619793,-0.11902144849216527,-0.17338412123991642,-0.23384531804051556,-0.29716688455023754,-0.3599458558696092,-0.41892950650480953,-0.4712727212959829,-0.5147208946133599,-0.5477132836258211,-0.5694113513282585,-0.5796634874047893,-0.5789214716703998,-0.5681254201535942,-0.5485732448042315,-0.5217884870100248,-0.016724254618180848,-0.00977915030190098,-0.004609797298817396
0.12,-0.01322552698299429,-0.0175021937969655,-0.003215696759890854,-0.0001633643313562357,-0.0025834354084820184,-0.014781660746696698,-0.03870892751927811,-0.07496223995659254,-0.12277633807637164,-0.18018556362235594,-0.24430857081978172,-0.3117012871161021,-0.37872539901351493,-0.4418880899136486,-0.49812100890126554,-0.5449799223838686,-0.5807591380393512,-0.6045252034565816,-0.6160818505736905,-0.6158825363953184,-0.6049085026422394,-0.5845295901022117,-0.5563627638638511,-0.0188403587022036,-0.011535481967033164,-0.005748671339271083
0.13,-0.014637667046023834,-0.01985329360993547,-0.004153945570989637,-0.00038149598033249203,-0.0020901418088580814,-0.014034920892233356,-0.038374386376498905,-0.07582931764720209,-0.1256645559813044,-0.1858541834871527,-0.253380046761328,-0.3246055357221205,-0.3956681869715365,-0.4628434690959087,-0.5228450592899633,-0.5730412708827187,-0.6115808225044739,-0.6374323434182736,-0.6503500935924483,-0.6507831665334779,-0.639747224559346,-0.6186771665937045,-0.5892767554306804,-0.021051781495793804,-0.01345606527509476,-0.007045956088411229
0.14,-0.01609199778876468,-0.022344223143638292,-0.0052458625013682425,-0.0007093929493481985,-0.0016072965738119882,-0.013150035717727333,-0.037708821340280384,-0.07613753637146542,-0.12774354154107576,-0.19045471797891667,-0.26113035977460797,-0.33595449840999025,-0.4108516343263892,-0.4818739187911599,-0.5455224309772447,-0.5989803835715719,-0.640250489289722,-0.668200702580997,-0.6825312485766052,-0.6836810575801544,-0.6726937266381224,-0.6510625320638429,-0.6205715650422219,-0.02335659438684616,-0.01554321767939358,-0.008507752359450971
0.15,-0.017586858560868467,-0.024973837074691932,-0.006499016424365221,-0.001159880269346318,-0.0011555067738167088,-0.012156310046496406,-0.036750625445861704,-0.07593423030106909,-0.12906892374451862,-0.1940500229753153,-0.2676282065230889,-0.34582112383689523,-0.42435126545777413,-0.4990558804301263,-0.5662289294337349,-0.6228710497646549,-0.6668387492202076,-0.6968967927212465,-0.7126870547577077,-0.7146327399194529,-0.7037991101361231,-0.6817313257374982,-0.6502874916953291,-0.025752613342691237,-0.017798644810621784,-0.010139389072492122
0.16,-0.019120477529026573,-0.02774057092444917,-0.007920130349137054,-0.0017447751123928763,-0.0007541748431073506,-0.011081661642774621,-0.03553664410636588,-0.07526505322939253,-0.1296945503703691,-0.19670110643540326,-0.27294040351810145,-0.35427648145287577,-0.436240757004461,-0.5144640060082015,-0.5850386514826341,-0.6447854486999699,-0.6914147146535149,-0.7235857472456211,-0.7408779974184864,-0.7436936150760894,-0.733113470138344,-0.7107282984902294,-0.6784640571348445,-0.02823740218412525,-0.020223446145332852,-0.011945430207929566
0.17,-0.020690973686563207,-0.030642445726401662,-0.009515089301540209,-0.002474896415652889,-0.0004215109452067141,-0.009952636915342813,-0.034102194627625544,-0.0741740021752839,-0.12967251572250343,-0.1984671600654592,-0.27713192229040085,-0.36138979956924355,-0.4465919780894225,-0.5281711996536165,-0.6020240273800007,-0.664794191333139,-0.7140460402611222,-0.7483313603351055,-0.767163344893888,-0.7709179901930597,-0.7606859272550522,-0.7380973416252375,-0.705140031670338,-0.03080827605595804,-0.022818120923779783,-0.013929681955426364
0.18,-0.022296358968175188,-0.03367707294712018,-0.0112889483611679,-0.003360074540692602,-0.00017454516440797193,-0.008794426186186113,-0.03248108499422961,-0.07270343995220786,-0.12905318703311702,-0.19940558938187736,-0.28026592272883105,-0.36722850141494234,-0.45547502840978393,-0.5402486569942708,-0.6172558606817955,-0.6829663599550008,-0.7347989617120129,-0.771196124103094,-0.7916011837221734,-0.7963591108116738,-0.7865646577831983,-0.7638815142773211,-0.730353458780471,-0.03346230509569216,-0.025582574318959165,-0.016095200062368264
0.19,-0.02393454047156011,-0.03684165966303354,-0.013245940862634904,-0.0044091609811662495,-2.9139544722599364e-5,-0.0076308785562183516,-0.030705631970727922,-0.0708941167590878,-0.1278852296021811,-0.1995720422502664,-0.2824037846741725,-0.37185823927559597,-0.46295827429045755,-0.5507659024237719,-0.6308033659975872,-0.6993695457300784,-0.7537383323511997,-0.7922412638542665,-0.8142484520262235,-0.8200691920270483,-0.8107969223970641,-0.7881230695021871,-0.7541416785560006,-0.0361963183024031,-0.028516123860542433,-0.018444297388030176
0.2,-0.025603322787666045,NaN,-0.01538948677121364,-0.005630038134144518,0.0,-0.006484516402044611,-0.028806678563367584,-0.06878519084994508,-0.1262156307414835,-0.19902043597903682,-0.2836051378546725,-0.3753429268077146,-0.46910838279764405,-0.5597908243641002,-0.6427342047274218,-0.7140698842495795,-0.7709276579622857,-0.8115267715275994,-0.8351609712019776,-0.8420994480889596,-0.8334290934307278,-0.8108634791066067,-0.7765413500302598,-0.03900690760823045,-0.03161750611884201,-0.020978551671544686
0.21,-0.02730041044126413,-0.043547550813220405,-0.017722201244507633,-0.007029629152055957,-0.00010068812059639205,-0.005376549539131369,-0.026813610888651605,-0.0664142483397173,-0.1240897225911727,-0.19780298304466967,-0.2839278902478943,-0.37774476961810627,-0.4739903540053221,-0.5673897086189285,-0.6531145188746882,-0.7271320891887469,-0.7864291296995365,-0.8291114374035049,-0.8543934759876415,-0.8625001205147772,-0.8545066808123305,-0.8321434572724213,-0.797588472443401,-0.04189043215513282,-0.03488488365511848,-0.023698813523230392
0.22,-0.02902341044349015,-0.04708129769087625,-0.020245903393067616,-0.00861390789351807,-0.00034363290320043953,-0.004326889087708197,-0.024754374495526314,-0.06381732220360323,-0.12155120387600987,-0.19597021552448343,-0.28342825495164287,-0.37912429419611676,-0.4776675515050515,-0.5736272699085639,-0.6620089630245871,-0.7386194841551614,-0.8003036552715044,-0.8450528801516956,-0.871999642984013,-0.8813205047784352,-0.8740743567072271,-0.8520029830250538,-0.8173184054848416,-0.04484302277971717,-0.038315852245427676,-0.02660521464997197
0.23,-0.030769834957928816,-0.05072990115461602,-0.022961625253774674,-0.010387908992296963,-0.0007401424312832653,-0.003354161078307304,-0.022655490188157837,-0.0610289105268847,-0.1186421606676035,-0.19357100831121418,-0.28216077564458963,-0.37954037528370516,-0.4802017312464982,-0.5785666816742057,-0.6694807345744336,-0.7485940328110949,-0.8126108884550908,-0.8594075752932095,-0.8880321176934752,-0.8986089756365586,-0.8921759789248485,-0.8704813215948988,-0.8357658885561375,-0.047860586709043126,-0.041907448385877066,-0.02969717632620027
0.24,-0.03253710408172803,-0.0544886331935531,-0.025869620990472082,-0.012355738064307599,-0.0013004155341911439,-0.0024757198341269224,-0.020542069396139274,-0.0580819940615977,-0.11540308621774727,-0.19065260118203964,-0.2801783507151224,-0.3790502617658754,-0.48165306879322106,-0.5822696042361905,-0.6755916022988636,-0.7571163673499651,-0.8234092570156083,-0.8722308821471131,-0.9025425401423212,-0.914413011150303,-0.9088546131415224,-0.8876170447178346,-0.8529650590948283,-0.050938812470326895,-0.04565615708764468,-0.03297341812263775
0.25,-0.03432254874312899,-0.05835239805795173,-0.028969376336770134,-0.014520582072995862,-0.002033553453190798,-0.0017076611674249913,-0.018437829138613374,-0.05500805314559011,-0.11187289992670933,-0.18726061979293376,-0.27753225613473326,-0.37770960116142516,-0.4820801850753877,-0.5847962113879729,-0.6804019333299248,-0.7642458154036824,-0.8327559891056012,-0.8835770693294545,-0.9155815691483685,-0.9287792154589541,-0.924152553989392,-0.9034480499191021,-0.8689494699978013,-0.054073175017449536,-0.049557919970432684,-0.03643196690539435
0.26,-0.03612341371668536,-0.06231573934414787,-0.03225961829620525,-0.016884719873667815,-0.0029475715428524908,-0.0010648354269617334,-0.01636510662824938,-0.05183708403856267,-0.10808896550890287,-0.18343909566739794,-0.2742721671500526,-0.37557246279141404,-0.4815401707184579,-0.5862052155044764,-0.6839707186290913,-0.7700404254549227,-0.8407071382121638,-0.8934993388693118,-0.9271989052932883,-0.9417533403590426,-0.9381113450594342,-0.918011578822942,-0.8837521061812715,-0.05725894107710208,-0.05360814366321335,-0.04007016611824388
0.27,-0.037936860757324824,-0.0663728473721433,-0.03573832511503779,-0.01944953295738392,-0.004049411036050625,-0.0005608604331472583,-0.014344873560315934,-0.04859761472858993,-0.1040871084168902,-0.17923048524673574,-0.270446178865396,-0.37269135970028433,-0.48008860902398676,-0.5865538912408466,-0.6863555970252799,-0.7745569908253187,-0.84731760671979,-0.9020498490042428,-0.9374433126566751,-0.9533803057404506,-0.9507717978644591,-0.931344234528465,-0.8974054003126907,-0.06049117471729419,-0.05780170852119269,-0.04388468536101758
0.28,-0.039759971854273615,-0.07051756686098302,-0.03940273654294066,-0.02221551641494137,-0.005344950900605382,-0.00020813433704454262,-0.012396750131264055,-0.04531672026143926,-0.0999016325831117,-0.17467568806714,-0.2661008257855064,-0.3691172694020602,-0.47777959767619105,-0.5858980978947506,-0.6876128778902998,-0.7778510723080126,-0.8526411681532063,-0.909279735714835,-0.9463626393664927,-0.9637042189288828,-0.9621740098062082,-0.9434819980906867,-0.9099412477485429,-0.0637647431408166,-0.06213297766788661,-0.04787153027702964
0.29,-0.04158975260572877,-0.07474340490688501,-0.043249364396691276,-0.02518229014125281,-0.006839019815207751,-1.784843875555111e-5,-0.010539018830315704,-0.04202003764375171,-0.09556533653712967,-0.16981406412692743,-0.2612811003859449,-0.36489965352169523,-0.4746657692453131,-0.5842923005027493,-0.6877975625203981,-0.7799770195102497,-0.8567304881620154,-0.9152391330558096,-0.9540038370184296,-0.9727683929820832,-0.9723573811887586,-0.9544602441438859,-0.9213910207104724,-0.0670743227060736,-0.06659580637108622,-0.052026052762327926
0.3,-0.04342313571501706,-0.07904353926889837,-0.047274003441741645,-0.028348610300110315,-0.00853540829178456,0.0,-0.008788638046549932,-0.03873178036983245,-0.09110952895456735,-0.16468345050536837,-0.25603047077643526,-0.36008647639920793,-0.47079831055630084,-0.5817895897387294,-0.6869633642900456,-0.7809879909692928,-0.8596371443066997,-0.9199771923387745,-0.9604129790144738,-0.9806153639852445,-0.9813606313187387,-0.9643137557030437,-0.931785581730904,NaN,-0.07118355176130348,-0.056342961509351114
0.31,-0.045256984608830084,-0.0834108269666348,-0.051471742606224474,-0.03171238106891898,-0.010436880970889134,-0.00016340508490137148,-0.007161255532918761,-0.03547475262045089,-0.08656404369227114,-0.1593201772926169,-0.25039089752034405,-0.3547242227220004,-0.4662269809889253,-0.5784417006799102,-0.6851627276416685,-0.7809359731024688,-0.8614116447031372,-0.9235421002195835,-0.9656352778691689,-0.9872869073891875,-0.9892218137311731,-0.9730767381775274,-0.941155296397943,-0.07377930420768512,-0.07588908290103384,-0.06081633289728668
0.32,-0.047088097177969884,-0.08783781319434647,-0.05583697654156966,-0.035270666682507536,-0.012545189116060394,-0.000515711462137478,-0.00567122176751477,-0.03227036318067733,-0.08195725436259113,-0.1537590828884042,-0.2444028496713642,-0.3488579142484772,-0.461000129773145,-0.574299030503551,-0.6824468459726276,-0.7798717980498772,-0.8621034455806097,-0.9259810957412254,-0.9697151015299086,-0.9928240534332656,-0.9959783305783808,-0.98078283262998,-0.9495300454282728,-0.07716316205265256,-0.08070479121287222,-0.06543962224107311
0.33,-0.048913209640878204,-0.09231674055532385,-0.06036341754346123,-0.03901970379458261,-0.01486108333239286,-0.0010634116007069373,-0.004331603251273715,-0.02913863912238574,-0.07731608849803774,-0.14803352872526523,-0.2381053200864632,-0.34253112568391897,-0.45516471234120137,-0.5694106551751698,-0.6788656784784515,-0.7778451604661151,-0.8617609678062346,-0.9273404863811493,-0.9726959887560755,-0.9972671016931817,-1.0016669462176095,-0.9874651283118376,-0.9569392360954426,-0.08055995652238139,-0.08562260127416578,-0.07020567541058377
0.34,-0.05072900053006044,-0.09683955862025727,-0.06504410784637471,-0.0429549141748093,-0.0173843265338112,-0.001811855790618217,-0.0031541957801258544,-0.026098239295660037,-0.0726660413559482,-0.14217541347027676,-0.23153584007214384,-0.33578599976746104,-0.448766305795805,-0.5638243451869476,-0.6744679660092695,-0.7749046333151869,-0.8604316124266417,-0.9276656631501056,-0.9746206635997916,-1.0006556347924018,-1.0063238000319177,-0.993156174505855,-0.9634118130400171,-0.0839635081672832,-0.09063398198549835,-0.07510674083107895
0.35,-0.05253209480134539,-0.10139793381285621,-0.06987143230440107,-0.047070917758862435,-0.020113707182756582,-0.002765265418833733,-0.002149537728429076,-0.023166467671938945,-0.0680311894111937,-0.13621518675746708,-0.2247304934191284,-0.32866326162695547,-0.44184912355164796,-0.5575865804028021,-0.66930124599415,-0.7710976827208438,-0.8581617752759145,-0.9270011147877248,-0.9755310490296604,-1.0030285313142973,-1.0099844185173268,-0.9978879917046793,-0.9689762684868405,-0.08736748770195937,-0.09572995811988044,-0.08013448187551847
0.36,-0.05431906806575206,-0.1059832596256431,-0.07483713147049433,-0.051361546068130974,-0.023047052825172228,-0.0039267464298048975,-0.0013269233793243602,-0.02035928658034522,-0.06343420358337565,-0.13018186250132702,-0.2177239298787048,-0.32120223245654594,-0.4344560292054253,-0.5507425640646041,-0.6634118664861409,-0.7664706819226001,-0.8549968606968457,-0.9253904410984092,-0.97546827973714,-1.0044239779507942,-1.0126837266680346,-1.0016920821534874,-0.9736606518938122,-0.09076542366683112,-0.10090112225906081,-0.08527998965880182
0.37,-0.05608645094356005,-0.11058666716845174,-0.07993231508568321,-0.055819856015057824,-0.026181243942833974,-0.005298302998921295,-0.0006944163364579345,-0.017691329877263857,-0.058896362243401154,-0.12410303184013569,-0.21054937813212998,-0.31344084256985544,-0.42662854968762265,-0.5433362360120827,-0.6568449993788856,-0.761068924385786,-0.8509812944209553,-0.9228763654694292,-0.9744727141637722,-1.004879480921854,-1.0144560586902613,-1.004599439783494,-0.9774925790555673,-0.09415071032806756,-0.10613764712290145,-0.09053379624344993
0.38,-0.05783073354000253,-0.11519903605174757,-0.08514747598915909,-0.06043814410937725,-0.029512228144205812,-0.00688085144617309,-0.00025886305031890965,-0.015175916087861431,-0.05443756404279896,-0.11800487575614198,-0.20323865830271454,-0.3054156438798246,-0.41840688774743073,-0.535410285167007,-0.6496446528437648,-0.7549366361123669,-0.8461585356509226,-0.9195007466115884,-0.9725839457859975,-1.004431876698886,-1.0153351680741323,-1.0066405595622931,-0.9804992406845637,-0.09751661581590833,-0.1114292982972556,-0.09588588826565568
0.39,-0.05954837004182135,-0.11981100560646929,-0.0904725044595113,-0.06520796107976772,-0.03303503471412361,-0.008674234416294403,-2.590649124958763e-5,-0.01282506155689523,-0.05007634060764227,-0.11191217741802653,-0.19582219405848336,-0.29716182185448164,-0.40982993382031385,-0.527006161330515,-0.641853683034877,-0.7481169871973893,-0.8405710883875146,-0.9153045895612846,-0.9698408136929703,-1.0031173420639083,-1.015354237051883,-1.007845446285796,-0.9827074104912212,-0.10085629050116943,-0.1167654473652669,-0.1013257209900364
0.4,NaN,-0.12441298644165245,-0.0958967029967113,-0.0701201269246803,-0.036743789541716525,-0.010677235350620463,0.0,-0.01064949364482073,-0.045829869137469295,-0.10584833428947568,-0.18832902435164411,-0.28871320699616493,-0.40093527732604867,-0.5181640863406538,-0.6335138051073428,-0.7406521026744163,-0.8342605120416086,-0.9103280559814338,-0.966281412491462,-1.0009714035351003,-1.0145458854696563,-1.0082436228358003,-0.9841434527839198,-0.10416277560939347,-0.12213508544647197,-0.10684223280079345
0.41,-0.06288937033373557,-0.1289951723406527,-0.10140880155376879,-0.07516474640532789,-0.04063173044507759,-0.012887593274854362,-0.00018442134552213894,-0.008658664003898364,-0.041713984948164085,-0.09983537004616584,-0.1807868148394711,-0.28010228589007635,-0.3917592174433273,-0.508923064635555,-0.6246656035929008,-0.732583072691692,-0.8272674313703647,-0.9046104737973116,-0.9619431015706399,-0.9980289461883146,-1.0129421790990738,-1.0078641379262059,-0.9848333296089493,-0.10742901207177932,-0.12752683714753638,-0.11242386013635138
0.42,-0.06450550594577129,-0.1335475524963263,-0.10699697322628747,-0.08033122499303423,-0.04469122291028585,-0.015302017925904323,-0.0005812870185330118,-0.006860761967706112,-0.03774319399634641,-0.09389394634195511,-0.17322186902964481,-0.2713602118664217,-0.38233677340543143,-0.4993208932660926,-0.615348542175147,-0.72394996205933,-0.8196315457752658,-0.8981903462020681,-0.9568625137584628,-0.9943242219029189,-1.0105746374139022,-1.0067355733600687,-0.9848026074496893,-0.11064784961169086,-0.13292897492788697,-0.11805855287389586
0.43,-0.06608054912852732,-0.13805992408506249,-0.11264885040744155,-0.08560828528234682,-0.048913776261470705,-0.01791620523991812,-0.0011915667882210852,-0.005262728086195283,-0.033930685421455484,-0.08804337446361864,-0.16565913919157332,-0.26251681531885845,-0.37270169435990796,-0.48939417140027786,-0.6056009729052919,-0.7147918192063751,-0.8113916379983733,-0.8911053600654854,-0.9510755634001102,-0.9898908570594837,-1.0074742408561594,-1.0048860508189204,-0.9840764635036272,-0.11381205606520453,-0.13832943388292662,-0.12373379016956751
0.44,-0.0676108475783974,-0.1425219051790866,-0.11835154141517476,-0.09098398388051393,-0.05329006027769454,-0.020724853222613235,-0.0020150985483284485,-0.0038702678371781937,-0.03028834414036158,-0.08230162691205044,-0.1581222370737416,-0.25360061372043946,-0.36288646883367204,-0.47917830936021355,-0.5954601448979017,-0.7051466845852036,-0.8025855822518789,-0.8833923937782903,-0.9446174538879331,-0.9847618597156406,-1.003671437615106,-1.0023432382049575,-0.9826796915551557,-0.11691432693380975,-0.1437158269469321,-0.12943659675939453
0.45,-0.0690927431248908,-0.14692294799597078,-0.12409164759770433,-0.0964457287831146,-0.0578099222715114,-0.023721678221974966,-0.003050603477711511,-0.002687865543909512,-0.02682676352803329,-0.07668534894647432,-0.1506334444657173,-0.24463882137683976,-0.352922333843546,-0.46870753723099584,-0.584962212544664,-0.695051598559479,-0.7932503518147737,-0.8750875245632278,-0.9375226846712935,-0.9789696262857582,-0.9991961499418137,-0.9991343555559917,-0.980636707461409,-0.11994729516702642,-0.1490754605171346,-0.13515355972536086
0.46,-0.07052257713635356,-0.15125235248380353,-0.12985528092266765,-0.10198029724481508,-0.06246240464314043,-0.026899431622376208,-0.004295701539366654,-0.001718798527217865,-0.023555258216505177,-0.07120987012686317,-0.143213723642065,-0.23565735895521076,-0.3428392836908002,-0.4580149130795855,-0.5741422432829776,-0.6845426088105638,-0.7834220261293374,-0.8662260352830278,-0.9298250577737011,-0.9725459477488841,-0.9940777800211246,-0.995286180552338,-0.9779715542678395,-0.12290354117235046,-0.15439535049987957,-0.1408708457303197
0.47,-0.07189669603373784,-0.1554992802399697,-0.13562808205452054,-0.1075738541534021,-0.06723576292327406,-0.030249916978158636,-0.005746927340804169,-0.0009651515194601882,-0.020481877043137454,-0.06588921588846464,-0.1358827277240676,-0.22668086282569014,-0.3326660784769878,-0.44713233082035553,-0.5630342249548308,-0.6736547772961282,-0.7731357974289835,-0.856842420774369,-0.9215576838436745,-0.9655220154088666,-0.9883452154221235,-0.9908250536341768,-0.9747079069695772,-0.12577560304958052,-0.15966223877914917,-0.14657421872475843
0.48,-0.07321145690995147,-0.15965276876099682,-0.14139523892404104,-0.11321197091442055,-0.0721174843166237,-0.03376400760370761,-0.007399746377563335,-0.00042783136640744024,-0.0176134161779353,-0.060736119181057376,-0.12865881099387277,-0.21773269425126707,-0.3224302523770006,-0.4360905277627766,-0.5516710727902552,-0.6624221867935347,-0.7624259769279389,-0.8469703937358739,-0.9127529877648967,-0.957928426229471,-0.9820268341474265,-0.9857768827472039,-0.9708690769341405,-0.12855598704621676,-0.16486261010711017,-0.15224905812771675
0.49,-0.07446323325212165,-0.16370174602041657,-0.14714150579304108,-0.11887964485291166,-0.07709430675738396,-0.037431664636050445,-0.009248571680584261,-0.00010658204202673053,-0.01495543245849654,-0.055762032204329855,-0.12155903919441338,-0.20883494846046177,-0.31215812170408763,-0.42491909187546356,-0.5400846360484798,-0.6508779470594788,-0.7513260006021821,-0.8366428901973302,-0.9034427138503457,-0.9497951877667191,-0.9751505093010068,-0.9801671477339157,-0.9664780160004545,-0.13123717823025985,-0.169982709415724,-0.15788037748344652
0.5,-0.07564842076391086,-0.16763504537107948,-0.15285122281663796,-0.12456131913791994,-0.08215223848688202,-0.04124195558501426,-0.011286780887087068,0.0,-0.012512256959986616,-0.050977138269564015,-0.11459919984723592,-0.20000846363603486,-0.3018747928003441,-0.4136464687996601,-0.5283057043487788,-0.6390542006362886,-0.7398684345901388,-0.8258920745963548,-0.8936579306442259,-0.9411517227198507,-0.9677436133935425,-0.9740209043870993,-0.9615573202686645,-0.13381165137637135,-0.1750085595478236,-0.16345284359468898
0.51,-0.07676344328482196,-0.17144142076784782,-0.1585083361046661,-0.1302409032345971,-0.08727657816276245,-0.045183073384988795,-0.01350673375355586,-0.000105549884713229,-0.010287008826389504,-0.046390363816635076,-0.1077938126191803,-0.19127282985178437,-0.29160416978500925,-0.4022999686441096,-0.5163640137219291,-0.6269821283343073,-0.7280849802405879,-0.8147493444878203,-0.883429035354776,-0.932026873121596,-0.9598330223035975,-0.9673627881817219,-0.9561292335947429,-0.1362718820609844,-0.17992597940542848,-0.1689507961327158
