h,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.0,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878,0.07214702848230878,-0.07214702848230878
0.01,-0.07354454182800384,0.07593467404207012,-0.0739679603155822,0.07260060558991704,-0.07189623271634207,0.07146999378643339,-0.07114162017886075,0.0708806566186873,-0.0706605962487151,0.07047194372498443,-0.07030583513366093,0.07015804751918324,-0.0700245471721881,0.06990308292730905,-0.06979148269129881,0.06968840294549787,-0.06959254151386102,0.06950303152141454,-0.06941903173115446,0.06933994973087777,-0.06926521128061058,0.06919439320601381,-0.06912708659549481,0.06906297831119891,-0.0690017672740408,0.06894321498616567,-0.06888709369144072,0.06883321730748447,-0.06878140966849972,0.06873152258020268,-0.0686834172272788,0.06863697348165582,-0.06859208023217157,0.06854863858303104,-0.06850655840451197,0.06846575715904617,-0.06842616089702754,0.06838769988717056,-0.06835031285691774,0.06831394024331272,-0.06827853084653913,0.06824403327966304,-0.06821040444695767,0.06817759961012425,-0.06814558226708597,0.0681143131413641,-0.06808376115006506,0.06805389154508025,-0.06802467773838214,0.06799608876792064,-0.06796810180507028
0.02,-0.07482316039015623,0.07981670279368468,-0.07570340704554837,0.07291536641040666,-0.07150734015038285,0.07066229254053678,-0.0700143621911474,0.06950171226064276,-0.06907079284863653,0.06870249118208473,-0.06837898463801693,0.06809182182378178,-0.06783292507467296,0.0675978086416445,-0.06738213794645233,0.06718324517358897,-0.06699853958770136,0.06682630486141736,-0.0666648717836699,0.0665130703761414,-0.06636976393334604,0.06623411854433303,-0.06610532652188288,0.06598277199303328,-0.06586586144189562,0.0657541266108063,-0.06564711934954277,0.06554447488181447,-0.06544584716577911,0.06535094610667144,-0.06525949947226195,0.06517127240810466,-0.06508604734969145,0.06500363117534678,-0.06492384766631529,0.06484653581274386,-0.06477155123948268,0.06469875804597816,-0.06462803677634958,0.06455927144477344,-0.0644923623727866,0.0644272095704138,-0.06436372925403931,0.06430183442826654,-0.06424145422854811,0.06418251232430293,-0.06412494845848704,0.06406869513464865,-0.0640137008857498,0.06395990559493929,-0.06390726514034775
0.03,-0.07598053962907171,0.08379402469121182,-0.07734838752322684,0.07309196161526464,-0.07098505858830245,0.06973091729037653,-0.06877389297293651,0.06802002309747353,-0.06738836021053637,0.0668501163973926,-0.06637847807803443,0.06596078937730387,-0.06558494699225001,0.06524426282428086,-0.06493226464989758,0.06464498877169746,-0.06437857848552496,0.06413049122967766,-0.06389824875195188,0.06368012220699246,-0.0634744279715411,0.06327993650580041,-0.06309545409637485,0.06292007445097267,-0.0627529221276213,0.06259330925572888,-0.0624405760234609,0.062294187410854844,-0.062153634816283096,0.06201849335446023,-0.06188836355703151,0.061762901883099824,-0.061641789577664446,0.06152474446975843,-0.06141150876586623,0.06130184745682605,-0.0611955496404426,0.061092417140970565,-0.060992275706941754,0.060894956343225656,-0.06080031385343746,0.06070820265598468,-0.060618500880442634,0.06053108194663605,-0.0604458429236137,0.06036267281103911,-0.06028148421342592,0.060202179024175906,-0.06012468270936305,0.060048907923852424,-0.05997479087155924
0.04,-0.07701449388800251,0.08786737652391505,-0.07889810683296933,0.0731314931886122,-0.07033443153270409,0.06868304636830061,-0.0674288917923848,0.06644532130066338,-0.06562381904366474,0.06492592769189694,-0.06431587241169805,0.063776845175408,-0.06329276316752018,0.06285478300222508,-0.062454334258555524,0.062086194351826315,-0.06174527168978936,0.06142822603058886,-0.061131794310765514,0.06085371102017919,-0.06059176464832466,0.060344347533048195,-0.06010989506845206,0.059887224557593835,-0.05967519082811766,0.05947289778051538,-0.05927948389551321,0.059094253281830336,-0.05891654299875943,0.05874580118159175,-0.05858150798775948,0.05842321777223765,-0.05827051637257188,0.0581230381711314,-0.0579804487157581,0.05784244381017478,-0.0577087502369311,0.05757911171259336,-0.05745330282384952,0.05733110520271117,-0.05721233128978462,0.05709679310688255,-0.05698433345164563,0.05687478898415902,-0.05676802712510484,0.05666390471695533,-0.05656230935814642,0.05646311457873579,-0.05636622466637574,0.05627152706695037,-0.05617893998910911
0.05,-0.07792301187618454,0.09203730747288111,-0.08034796775249223,0.07303549930810714,-0.06956080373130513,0.06752600296883794,-0.06598803599067085,0.06478720209784404,-0.06378743044538651,0.06294066200481993,-0.06220225127767187,0.06155131751334329,-0.06096787136492679,0.06044097512445303,-0.05996001351033572,0.05951854996011057,-0.059110297031248434,0.058731150205585815,-0.05837709073542862,0.05804534178705812,-0.05773318617085017,0.05743865772872544,-0.057159838242999764,0.0568952841079996,-0.0566435941142193,0.0564036763814432,-0.056174478708424895,0.05595515448750067,-0.05574489544172372,0.05554303112506879,-0.05534892876311742,0.05516204763696915,-0.0549818843961885,0.05480799592609786,-0.054639976363516925,0.054477457409679506,-0.054320107997374634,0.0541676181194992,-0.05401971502977724,0.05387613479782388,-0.05373665080660224,0.05360103601767162,-0.053469100767571935,0.053340647897595524,-0.05321551768714596,0.05309353743004234,-0.05297457191886951,0.052858468647350325,-0.052745112664221085,0.052634368293332325,-0.05252613746459943
0.06,-0.07870427158307265,0.09630416519118089,-0.0816935821840506,0.07280593875975439,-0.06866978766284718,0.06626721649934601,-0.0644599615930908,0.06305508655482739,-0.06188916237809548,0.06090465610786407,-0.06004820154491793,0.059294950276925495,-0.05862110512744362,0.05801370792223389,-0.05746016494182872,0.05695287776412333,-0.05648440951633328,0.056049929150745824,-0.055644695838453107,0.05526544952845547,-0.0549089924218189,0.05457302132812362,-0.054255283603473634,0.0539540914920233,-0.05366780274864115,0.05339514305260203,-0.05313488146707415,0.05288603146761971,-0.052647649104772785,0.052418954224264735,-0.05219920904359662,0.0519877851559814,-0.05178409659708299,0.051587628975066226,-0.05139791052656285,0.05121451414289293,-0.051037055568776385,0.05086517561928072,-0.050698558190363965,0.05053689772694534,-0.050379931968420034,0.05022739825345832,-0.0500790774083628,0.04993474147753634,-0.04979420616413341,0.049657271887325584,-0.049523782874855656,0.04939356296454821,-0.04926647993307998,0.04914237711322583,-0.049021141889466976
0.07,-0.0793566546556226,0.1006680823826911,-0.08293078252536211,0.07244517490787489,-0.06766723098117124,0.06491418615565647,-0.06285322713614513,0.06125818833583367,-0.059938660693231595,0.05882782278081272,-0.05786379511037126,0.05701789066427001,-0.05626262756003642,0.05558311282021644,-0.05496485291993645,0.05439914616600096,-0.0538774594484531,0.053394276759059424,-0.052944172829452935,0.052523434883737515,-0.05212841212219135,0.0517564873392409,-0.05140509431071848,0.05107231893463871,-0.05075629405102423,0.05045557696112922,-0.050168770711013846,0.04989476016882011,-0.049632475918131615,0.049381037335560096,-0.049139609939195715,0.04890748528699685,-0.04868400165022436,0.0484685797763076,-0.04826068771006773,0.04805984497176119,-0.0478656189209556,0.047677605850479705,-0.047495450373640426,0.04731880933126315,-0.04714738830249897,0.046980892503471386,-0.046819076247354034,0.046661683851642925,-0.04650850903711293,0.046359328059167364,-0.046213966837292175,0.04607222796225916,-0.045933963910952884,0.0457989991780299,-0.04566720833342223
0.08,-0.07987876026225604,0.10512896386193281,-0.08405563294937213,0.07195595924226234,-0.0665591849347748,0.0634744466718178,-0.06117628057657663,0.05940548421965791,-0.05794522439408143,0.05671963155825026,-0.05565857547816895,0.05472968180135232,-0.05390193003854306,0.05315858873823489,-0.052483354474248095,0.051866486580231144,-0.05129841503899117,0.050772983744634556,-0.05028412422134129,0.04982770346683469,-0.049399647501268865,0.04899704939335048,-0.0486170516006186,0.048257532310869974,-0.047916416502309746,0.04759210771734944,-0.0472830563295758,0.04698803028805721,-0.04670584534106119,0.04643552989637635,-0.04617616137306147,0.04592695912780274,-0.04568719271642534,0.04545622456836137,-0.04523346837996462,0.0450183958271149,-0.0448105307763068,0.04460942971436263,-0.04441470210327906,0.04422597124165732,-0.04404291406403086,0.04386520719171548,-0.04369258143665153,0.04352475647685984,-0.04336150664649574,0.04320258675839985,-0.04304780667274804,0.04289695014736342,-0.042749856316917086,0.04260633299260042,-0.04246624364078561
0.09,-0.08026941846012713,0.10968647408346874,-0.08506444056230499,0.07134141452531542,-0.0653518737778192,0.06195553619224978,-0.05943742915079018,0.05750568815702447,-0.05591778484282203,0.05458909367799153,-0.05344154868230689,0.052439259750679694,-0.05154783528680553,0.050748811175994744,-0.050024174277141335,0.04936321418298877,-0.048755388779542184,0.04819394948942958,-0.04767222899654301,0.04718570819983988,-0.0467299216451574,0.04630169796071233,-0.04589791172184909,0.0455162526658931,-0.04515445571114459,0.04481078565694596,-0.044483554033358026,0.04417142381218107,-0.04387310685241837,0.04358755025444725,-0.043313752141184526,0.04305086760247515,-0.04279810465495238,0.04255477401286212,-0.04232024094330394,0.04209393483745395,-0.04187534100111824,0.041663980846105786,-0.041459432829922704,0.04126129077335664,-0.04106920648000059,0.040882831498540474,-0.04070187613737434,0.040526038511665884,-0.040355076141908815,0.0401887251055091,-0.04002678142349277,0.0398690124188875,-0.03971524580884044,0.03956527485888357,-0.039418953607188785
