h,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.0,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268,0.029510912119782268,-0.029510912119782268
0.01,-0.03085195005692625,0.03255149851604249,-0.031876754108252414,0.0314244599264108,-0.031172112261566125,0.03100036447227385,-0.030866842187992464,0.03075836952352449,-0.03066650832895506,0.03058707134289011,-0.030516949878296017,0.030454278445357096,-0.030397570297854427,0.03034583200627826,-0.03029823806008252,0.030254196493351284,-0.03021320192641022,0.03017487302332092,-0.03013887824662961,0.03010495740716875,-0.030072881502362814,0.030042464959870657,-0.03001354315702496,0.029985978986235524,-0.029959650281434984,0.02993445277906142,-0.029910293442699482,0.029887091054141033,-0.029864773226059068,0.029843275386053907,-0.02982254019068714,0.02980251539004672,-0.02978315485945802,0.02976441566552234,-0.029746260219616422,0.029728652762335554,-0.02971156231458137,0.029694958730504876,-0.029678816228148608,0.02966310911693357,-0.029647815757548508,0.029632914040319043,-0.029618385668439766,0.029604211443114717,-0.02959037579405159,0.029576861912921235,-0.02956365647550098,0.029550744654770998,-0.02953811499341416,0.029525754320457714,-0.029513652743032633
0.02,-0.03203796237410949,0.03573784352377772,-0.034263002010373834,0.03329459863782955,-0.03276231435184077,0.03240225733875885,-0.03212375349984067,0.03189836792337863,-0.03170812304502079,0.031544065258544134,-0.031399600716932645,0.03127076502585581,-0.03115441651685757,0.031048453917591996,-0.030951138421110767,0.030861222674832486,-0.03077764511969823,0.03069960480904434,-0.03062640702290573,0.03055750679487842,-0.030492425282237216,0.030430774769976757,-0.03037221168341836,0.030316450209410862,-0.030263235811957338,0.0302123515934359,-0.03016360400299964,0.03011682440824772,-0.03007186242035878,0.030028584209928443,-0.0299868707875939,0.02994661404745452,-0.029907718383715743,0.02987009511075597,-0.029833666391818656,0.02979835847530133,-0.029764107266490456,0.029730850684703835,-0.029698535428400577,0.02966710866868404,-0.029636525697955347,0.029606741115081096,-0.029577717139386107,0.02954941440129181,-0.029521800764954285,0.029494841809040797,-0.029468510043515504,0.02944277514441683,-0.029417613479804233,0.02939299814731688,-0.02936890874529783
0.03,-0.033068320916132286,0.03906970305084147,-0.03666133720745513,0.035113290214205325,-0.03427512116274452,0.033711594318989256,-0.03327792108155705,0.032928305451826366,-0.032634168361857646,0.03238122179207163,-0.03215902996252751,0.0319613055749958,-0.031783095207099286,0.03162108199371294,-0.03147253317854788,0.03133548730133333,-0.03120828060042273,0.03108965763694884,-0.03097853221742136,0.030874052526501564,-0.030775471487800347,0.030682184586514206,-0.030593656801193338,0.03050944350237999,-0.030429148991181567,0.030352436544279097,-0.03027900572552115,0.030208595242910155,-0.030140971975614467,0.03007592893080479,-0.030013281886240018,0.029952863919623672,-0.02989452717422046,0.029838134935553366,-0.02978356694534233,0.02973070968724154,-0.029679464221005834,0.029629735136667727,-0.02958144021833712,0.029534498392292875,-0.02948884074484092,0.02944439769916029,-0.029401111052450406,0.029358920553795246,-0.029317776720305645,0.029277626944270167,-0.029238428912775415,0.029200136340964973,-0.029162712864905203,0.029126117474954902,-0.029090318783859755
0.04,-0.033942480800993345,0.042546727853668156,-0.03906356442556407,0.03687308738733433,-0.03570493969407212,0.03492428978584663,-0.03432659033619153,0.033846581168196534,-0.03344407047135026,0.03309888411581313,-0.03279641128922229,0.03252782937209972,-0.03228622942429223,0.03206697893363291,-0.0318662785342798,0.03168139918213598,-0.031510034136008225,0.03135044228521986,-0.031201121299028692,0.03106089314104165,-0.030928726717927662,0.030803788083508785,-0.030685340213682123,0.030572771109475393,-0.030465536593889325,0.030363174149499794,-0.0302652712345084,0.030171469630368552,-0.030081449665621127,0.029994928072906997,-0.029911652543943953,0.029831395035309786,-0.029753953267684576,0.02967914076851854,-0.029606793177727523,0.029536755903902475,-0.029468893841808716,0.02940307725204383,-0.029339193954159397,0.02927713386260338,-0.029216803011153814,0.029158107057884255,-0.02910096668760432,0.0290453003155196,-0.028991040542456097,0.028938116228397117,-0.02888646976304132,0.02883603863853941,-0.028786773359266847,0.028738618612675636,-0.028691531685776293
0.05,-0.034660002331171315,0.04616844310154876,-0.04146162222854673,0.03856712483059913,-0.03704694415068006,0.03603710951491638,-0.035267898751914904,0.03465250091880537,-0.03413816193348911,0.03369829122404794,-0.03331379709734875,0.032973122714994405,-0.03266727442423144,0.03239021259375061,-0.032137007303608495,0.03190411414298413,-0.03168854824023235,0.03148805557675672,-0.03130069685933243,0.03112495129324706,-0.0309594907169114,0.030803241223779795,-0.030655255241547056,0.03051474644965701,-0.03038101639753148,0.030253472052212245,-0.030131584720588835,0.030014895980732786,-0.029902996716936768,0.02979552507571849,-0.029692158549529665,0.0295926063243132,-0.029496610126437818,0.029403932540130143,-0.029314363915279924,0.029227707732204296,-0.029143791808880107,0.029062451464462822,-0.028983543844429194,0.02890692941715981,-0.028832488604368985,0.028760101997426117,-0.028689668721686264,0.02862108565689933,-0.028554267125715408,0.028489123330356487,-0.028425581066289476,0.02836356153560657,-0.02830300186418337,0.028243832414589273,-0.028185998940009626
0.06,-0.035220571565266444,0.04993422916027268,-0.04384759366943633,0.04018910977065162,-0.03829703944596668,0.03704761339865668,-0.036100801396340386,0.03534618870899998,-0.03471758115463386,0.03418146736026281,-0.03371399932655039,0.03330070232392343,-0.03293038464023015,0.03259551737782139,-0.0322899854225329,0.03200938726188325,-0.03175003066197094,0.03150912558152459,-0.03128427893026902,0.031073613542972098,-0.03087549395035833,0.030688597903279186,-0.03051176078692366,0.0303440166272496,-0.030184508443448763,0.030032509217545446,-0.02988737124072814,0.029748533598012727,-0.029615495760223588,0.02948781576829312,-0.029365099537414,0.029246992478856,-0.029133179345889295,0.02902337112753328,-0.02891731217935045,0.02881476364596287,-0.028715515755798875,0.028619368651401394,-0.0285261484266592,0.02843568599138185,-0.028347835874071095,0.02826245357498838,-0.028179416447983507,0.028098599876599923,-0.028019899742987665,0.0279432076770037,-0.027868434753367796,0.027795486002985856,-0.027724285072430778,0.027654748142481863,-0.02758680935002678
0.07,-0.03562401968573644,0.05384330347514631,-0.04621371706189915,0.04173331205610947,-0.03945182525500676,0.037954100220111184,-0.03682500008693055,0.03592850336715444,-0.035184178727361036,0.034551119812104854,-0.03400048007276665,0.03351469991525954,-0.03308029312803191,0.03268816932718039,-0.0323309833269314,0.03200344109115257,-0.031701119920990645,0.03142067487677732,-0.031159246323716895,0.03091459008715583,-0.030684756003549665,0.030468167259611104,-0.030263437767725953,0.03006941818529471,-0.029885090281644763,0.029709590824288996,-0.029542151396360773,0.029382107271292538,-0.029228865448787424,0.02908190311924525,-0.0289407539635255,0.02880499924176712,-0.02867426633366928,0.028548214496771446,-0.028426541857631316,0.028308967246883365,-0.02819524317605355,0.02808513473703945,-0.027978436913824956,0.02787495125219526,-0.027774506372757402,0.02767693292378128,-0.027582086499545216,0.027489821254753567,-0.02740001465813135,0.027312540051618796,-0.027227292823648327,0.02714416212779266,-0.02706305816793318,0.0269838832410396,-0.026906559902958368
0.08,-0.03587034127671122,0.057894703452971236,-0.0485523968356183,0.04319455369883547,-0.04050856064007699,0.03875555445999492,-0.03744087612861891,0.03640096028615674,-0.03554043029729295,0.0348105446095639,-0.03417725140864022,0.03361975720472895,-0.0331222025959116,0.032673873885945684,-0.03226616103520602,0.031892848554609575,-0.03154876643791954,0.031230000271777872,-0.030933215260751528,0.030655792564680116,-0.03039546279695453,0.030150390505716034,-0.029918965751312195,0.02969985370087404,-0.02949187367059249,0.029294025196944445,-0.02910541861130751,0.028925285000643158,-0.028752938723804033,0.028587776123693332,-0.02842925868797197,0.02827690375186115,-0.02813028147809421,0.027988999749115718,-0.027852710677857922,0.027721091210630527,-0.027593856382233287,0.027470736701648547,-0.027351496287581132,0.02723590780568427,-0.027123774205713196,0.02701490177040501,-0.026909124557028475,0.026806275972137757,-0.02670621527540846,0.026608797990810496,-0.02651390400496143,0.026421407050495827,-0.026331204052688136,0.026243183866126788,-0.026157257609581642
0.09,-0.035959711607395146,0.062087270259195776,-0.050856214441360646,0.044568197903719214,-0.04146512927044751,0.03945159510991475,-0.0379494265108965,0.03676565803337445,-0.035789355634018964,0.03496353968151486,-0.03424878383572866,0.03362093063904869,-0.0330616871881873,0.03255866537852428,-0.0321019658413536,0.031684429297514756,-0.03130012790808642,0.03094456752040956,-0.030613933689465862,0.030305228210487867,-0.03001586077475316,0.029743735326103346,-0.02948701770849484,0.029244187029065043,-0.029013900426475198,0.02879502036236426,-0.028586536485457507,0.02838757622752391,-0.02819736199170254,0.028015209990245482,-0.027840510227025224,0.027672716910375393,-0.02751134367289157,0.027355947843230023,-0.027206136162147135,0.027061544504341888,-0.026921851014205588,0.02678675240492303,-0.026655982458418118,0.02652928571331253,-0.0264064399202611,0.02628722771210151,-0.026171462027078693,0.026058956201172153,-0.025949551653076695,0.025843086729325,-0.025739426137005132,0.025638428793179468,-0.025539978625116165,0.02544395161751062,-0.025350247694868457
