h,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.0,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625,1.2732395447351625,-1.2732395447351625
0.01,-1.2728136911565802,1.2567633345487612,-1.2463922841316346,1.2392515738145413,-1.233709463961177,1.2292181701277871,-1.2254278151321323,1.2221586236986435,-1.219280427369624,1.2167132602706519,-1.2143948881878732,1.2122830162094969,-1.210343160676318,1.208550307850346,-1.206883385961003,1.205326400425942,-1.2038655426000908,1.202489978077902,-1.2011901696968266,1.1999584459383166,-1.1987879442174432,1.1976730384892609,-1.1966086254948303,1.1955904600893363,-1.1946146433225995,1.1936778957009238,-1.1927771702057373,1.1919098827518262,-1.191073605841187,1.1902662688113574,-1.1894859053892604,1.188730832165168,-1.1879994332689316,1.1872903228488358,-1.1866021559828241,1.185933779204526,-1.1852840603765016,1.1846520301446815,-1.1840367257905067,1.1834373257030326,-1.1828530037185518,1.1822830581493173,-1.1817267741153417,1.181183548279668,-1.180652757357034,1.1801338794262146,-1.179626367273715,1.1791297669501752,-1.1786435949427707,1.1781674544923961,-1.1777009158301628
0.02,-1.2722069735582775,1.2402670548265569,-1.2198801081145325,1.20594363203668,-1.195180969415065,1.186495032077961,-1.1791889346985969,1.1729057586490135,-1.1673877937946906,1.162477198299384,-1.158051332956954,1.1540270819157423,-1.1503367483789908,1.14693135311472,-1.1437696603840883,1.1408204464914002,-1.1380567628727087,1.135457515173362,-1.133004135396918,1.1306817223763634,-1.1284769435217823,1.126378894021451,-1.1243776780047274,1.1224650832557894,-1.1206335620295138,1.1188767816347012,-1.1171888525494347,1.1155647933860016,-1.1139999185686384,1.1124902428692107,-1.1110319757201454,1.1096218821964587,-1.108256850759038,1.1069342222455354,-1.1056514095015466,1.1044062024677033,-1.1031964253107296,1.102020223370885,-1.1008757479362308,1.0997614292299362,-1.0986756819225243,1.0976171672373125,-1.0965845142660051,1.0955765734921301,-1.0945921503203568,1.0936302517587946,-1.092689829508793,1.0917700211397916,-1.0908699007498968,1.0899887156663635,-1.0891256431651701
0.03,-1.2714142812756741,1.2237546760843219,-1.1937036615506085,1.173307759119653,-1.1576350843556384,1.1450388642476146,-1.134478720911522,1.1254235528512069,-1.117490941442439,1.110447374408584,-1.1041117130931872,1.0983615383048368,-1.0930972395492486,1.0882469357529614,-1.0837501444410813,1.079561181635547,-1.0756406284542837,1.0719577030777032,-1.068485310051992,1.0652017561376488,-1.062087626726382,1.059127080323699,-1.0563057339123716,1.0536116808737683,-1.0510339695675865,1.0485634351173732,-1.0461915449337384,1.0439111021014016,-1.0417153275975295,1.0395984730563617,-1.037555061137945,1.0355804329824325,-1.0336700974663318,1.0318202306900113,-1.0300271021679877,1.028287538480084,-1.0265984050580075,1.0249570426454162,-1.0233607900651678,1.0218073997561674,-1.0202945912832684,1.0188204505668,-1.017383006819397,1.0159806189164249,-1.0146115704384004,1.0132744457921259,-1.0119677394256479,1.010690223699195,-1.0094405693233934,1.008217706528295,-1.0070204544840249
0.04,-1.2704306488747454,1.2072301922436735,-1.1678634917448452,1.1413359693162435,-1.1210530361224182,1.1048189607242345,-1.0912540039511198,1.0796561492884906,-1.0695212922577508,1.0605425590926192,-1.0524822838660708,1.0451802980186153,-1.0385063998587576,1.0323668809973274,-1.0266829351635105,1.021395187336846,-1.0164524163342352,1.0118147213959499,-1.0074469783617448,1.0033211338292078,-0.9994120733986739,0.9956993548156973,-0.9921644073718335,0.9887918966163037,-0.9855677060627577,0.9824800538771857,-0.9795179583273607,0.9766721833728288,-0.9739340160698515,0.9712960914077642,-0.9687513781099704,0.9662939164535129,-0.9639179475313342,0.9616185871710856,-0.9593910565486887,0.9572313083732112,-0.9551353307364122,0.9530997370845034,-0.9511211240481166,0.9491966335526969,-0.9473233511419971,0.9454988463768198,-0.9437206020155846,0.9419865372947939,-0.9402944609576744,0.9386425808924344,-0.9370289758287887,0.9354520939962669,-0.9339102396042694,0.9324020625820401,-0.9309260568910687
0.05,-1.2692512466891919,1.1906976189671807,-1.142360048520466,1.1100202540653608,-1.0854162572282633,1.0658051705801626,-1.0494726095702842,1.0355491970386486,-1.0234123381654516,1.0126841983439707,-1.003072613908923,0.9943812503973601,-0.9864506549495682,0.9791663730212999,-0.9724321997284997,0.9661758359347945,-0.9603349223320449,0.9548610019787396,-0.9497114146181639,0.9448521716979591,-0.9402528344538398,0.9358886887794269,-0.9317372689941362,0.9277800726877389,-0.92400005121331,0.9203830147965149,-0.9169157206111455,0.9135870642182432,-0.9103865529155435,0.9073053463894594,-0.9043349873927062,0.9014683337506081,-0.8986984661615635,0.8960195404313059,-0.8934258203936928,0.8909124705646746,-0.8884746794685454,0.8861084070989581,-0.8838095748780715,0.8815747783529136,-0.8794005271383013,0.8772839305262083,-0.8752219755173796,0.8732121910774868,-0.8712519556061117,0.8693391441780868,-0.8674714590560959,0.8656470632394083,-0.8638639292258906,0.8621204614404046,-0.8604148596038339
0.06,-1.267871372613252,1.1741609919563123,-1.1171936843461083,1.0793525846306529,-1.0507063863741721,1.027967892385556,-1.0090933421106225,0.9930498181850262,-0.9790995876726521,0.9667963361973517,-0.9557954803519204,0.9458661262222114,-0.9368209221258681,0.9285257512094154,-0.9208679341834017,0.913763009907891,-0.9071381392190917,0.9009368643501905,-0.8951094740514899,0.8896164616411371,-0.884422431694489,0.879498719399293,-0.8748192494535278,0.8703626041472649,-0.8661090285580444,0.8620421274212619,-0.8581465786875211,0.854409574323724,-0.850818990459688,0.8473646475015023,-0.8440367851865175,0.8408271925265866,-0.8377278927103158,0.8347321774862867,-0.8318334402896169,0.8290261392656461,-0.8263047374897053,0.8236646118725051,-0.8211010723098604,0.8186102289647105,-0.8161880706243186,0.8138312995566138,-0.8115364549848793,0.8093007223862564,-0.8071210918366994,0.8049951469472633,-0.8029202505063565,0.8008943170318326,-0.7989150200322284,0.7969805512542177,-0.7950888452488005
0.07,-1.266286444999086,1.1576243652125078,-1.092364654510523,1.0493249147251145,-1.0169052693867475,0.9912780686774992,-0.9700759676670895,0.9521065752585627,-0.9365205135894193,0.9228055391882473,-0.9105667668726274,0.8995403665794454,-0.8895124475660802,0.8803303135315459,-0.8718657310358646,0.8640228319459852,-0.8567189477232139,0.8498901662578412,-0.8434802016806542,0.8374444372391658,-0.8317428800190445,0.8263432272388695,-0.8212160714136455,0.8163373245449205,-0.8116847441533181,0.8072399250740949,-0.8029856414824248,0.7989075404386318,-0.7949920097623444,0.7912276611566424,-0.787603549186018,0.7841105028365818,-0.7807395861073295,0.7774833183256266,-0.774334305387644,0.7712863770175363,-0.7683333412974294,0.7654700589493586,-0.762691288730086,0.7599927132848343,-0.7573698527018811,0.7548190526459354,-0.7523364498526356,0.7499189305356305,-0.7475631360251784,0.7452663974955384,-0.7430257730304661,0.7408389632996857,-0.7387033735151218,0.7366170136391971,-0.7345775802660246
0.08,-1.2644919965284338,1.1410918092618305,-1.0678731173449691,1.0199291831204784,-0.9839949600788772,0.9557071803876626,-0.9323811974029541,0.9126694392068245,-0.8956145018509453,0.8806408226876458,-0.8673053645948058,0.855312995736308,-0.84442464889313,0.8344701267965898,-0.8253065554103363,0.8168274054330479,-0.808940819936017,0.801575968757784,-0.7946704579637003,0.788174958978183,-0.7820452313275226,0.7762456380342917,-0.7707437084949409,0.7655129214232738,-0.7605287580345416,0.755770991760341,-0.7512206618328073,0.7468620228296303,-0.7426801112667812,0.7386624551893752,-0.7347970366516573,0.7310738285057933,-0.7274830292854616,0.7240164731876395,-0.7206660573396061,0.7174250571248124,-0.7142866924366121,0.7112453712457267,-0.7082953582860808,0.7054319634519683,-0.7026502873207365,0.6999463665859129,-0.6973159781330142,0.6947557506196623,-0.6922620138082013,0.6898318831829968,-0.6874621447139375,0.6851503177845547,-0.6828935680189708,0.680689752602023,-0.6785363555723337
0.09,-1.2624836689457954,1.124567409343556,-1.0437191344935743,0.9911573162402266,-0.9519577210341829,0.9212272412309246,-0.895970671016894,0.8746897578860345,-0.8563228014245085,0.8402335790752825,-0.8259330757676843,0.813096497920513,-0.8014609629447389,0.7908398435668055,-0.7810765294811292,0.7720545649688249,-0.7636735346593706,0.7558562152691571,-0.748534560569965,0.7416549178618365,-0.7351691391924283,0.7290385477306818,-0.723227870059362,0.7177083803012965,-0.7124534869105371,0.707441323138324,-0.7026513553466898,0.6980665916877311,-0.6936708484497236,0.6894506894808718,-0.6853931317725028,0.681487391022137,-0.6777228894212415,0.674090858989541,-0.6705825627810168,0.6671907920737207,-0.663908241754628,0.6607289270583727,-0.657646672579851,0.6546564671716744,-0.6517530381926143,0.648932158254907,-0.6461892844278315,0.6435208270522258,-0.640922839150966,0.6383922550360778,-0.6359256190273549,0.633520299763847,-0.6311732500587705,0.6288822014896219,-0.626644449180866
