1,2,3,4,5,6,7,8,9,10,h
1.0,1.0000000000000002,1.0000000000000002,1.000000000000001,1.0000000000000007,1.0000000000000022,0.9999999999999997,0.9999999999999889,0.9999999999999989,1.0000000000000033,0.0
0.9242804121112238,0.9154902048220925,0.9283564929486932,0.901241643989861,0.9326050612976086,0.8667318256119937,0.935660934566982,0.589343271227652,0.9374806729523915,1.0666418623155145,0.01
0.8542196369508417,0.8373655825026538,0.8619505895075268,0.8104586685482799,0.8699275105856431,0.7454861408404855,0.8756182974677426,0.22368594448289097,0.8789727741774368,1.1214724347825769,0.02
0.7894073060921291,0.7651642201084968,0.8004040393075516,0.7270605558677083,0.8116339763337818,0.6353260803737218,0.8195786514557565,-0.10078494813889544,0.8242125857650343,1.1656451006085644,0.03
0.7294619242763368,0.6984567024743026,0.7433652233459328,0.6504985117758099,0.7574143826677981,0.5353824280558543,0.7672686760425794,-0.3875953619490689,0.7729539658907805,1.2002203743348119,0.04
0.6740288935528991,0.6368438882273013,0.6905073311632783,0.5802626117878872,0.7069803571256155,0.44484895616984166,0.7184338040253222,-0.6400044081067442,0.724967177665716,1.2261726633995578,0.05
0.6227786689332078,0.5799548338054852,0.6415266593287647,0.5158791370105462,0.6600637443924678,0.3629780751804661,0.6728369485209124,-0.8610231677081606,0.6800377950682364,1.2443965673163926,0.06
0.5754050370406072,0.5274448558896141,0.5961410233782981,0.45690808760470697,0.6164152191518796,0.2890767738395813,0.6302573146486666,-1.0534322394197415,0.6379656809857972,1.2557127447298322,0.07
0.5316235097766018,0.4789937232728721,0.5540882758462419,0.4029408622909249,0.5758029916219448,0.22250283082250694,0.5904892903720986,-1.2197981030081637,0.5985640327072773,1.2608733766950646,0.08
0.4911698255271861,0.43430396975820523,0.5151249234957701,0.35359809310670637,0.5380115997522826,0.16266128025250143,0.5533414113574094,-1.3624883759221846,0.5616584905006263,1.2605672527334952,0.09
0.453798550906421,0.3930993202051732,0.479024837289178,0.3085276253081038,0.5028407824382362,0.10900111458627353,0.5186353950314873,-1.483686035198682,0.5270863051863596,1.2554245045293297,0.1
