h,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.0,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317,1.1048890056176317,-1.1048890056176317
0.01,-1.1005886264711242,1.0849122360942036,-1.0745394305153149,1.067639846033798,-1.062438566919871,1.0582813141432903,-1.0548158832931913,1.0518489328758147,-1.0492545029422315,1.0469510179323445,-1.0448796822743316,1.042998714691697,-1.0412760587155652,1.0396875325552128,-1.0382137757920253,1.0368395624442444,-1.035552319103356,1.034341849238735,-1.0331995316879543,1.0321182089262302,-1.031091715293077,1.0301148364660673,-1.0291830118725287,1.0282923270091724,-1.0274393143416816,1.0266209613948967,-1.0258345704909813,1.0250777745709438,-1.0243484337199742,1.023644654773592,-1.0229647117391392,1.022307067191182,-1.0216703087291847,1.0210531711359159,-1.0204544839030267,1.0198731936230236,-1.0193083193428114,1.0187589749204498,-1.0182243300354135,1.017703632380198,-1.0171961728367915,1.0167013074475362,-1.0162184257125686,1.0157469723238086,-1.0152864178362953,1.0148362801696387,-1.0143960971099966,1.013965447593346,-1.0135439256368999,1.0131311614227767,-1.012726796358387
0.02,-1.0960320374437607,1.064998322928383,-1.0447177641940626,1.0313474651662178,-1.0213221102983567,1.0133454229386847,-1.0067195321022027,1.0010642787717763,-0.9961319719927825,0.9917630932750352,-0.9878426501490631,0.9842892908854116,-0.9810405841829658,0.9780496118767775,-0.9752787996242563,0.9726986940244311,-0.9702849647112856,0.9680179387953409,-0.9658809763928037,0.9638602999592825,-0.9619440358363689,0.9601221678934313,-0.9583859311631273,0.9567278206257833,-0.9551411840932674,0.9536202560684321,-0.9521598697732698,0.9507555023381388,-0.949403061392762,0.948098935088008,-0.9468398271684938,0.9456228087050654,-0.9444451857341192,0.9433045512075585,-0.9421986751309438,0.9411255560426921,-0.9400833270801443,0.9390703067024839,-0.9380849162775915,0.937125729964056,-0.9361914007910402,0.9352807097124854,-0.934392498055004,0.9335257158018802,-0.932679358888881,0.931852516792736,-0.9310443135686688,0.930253954821197,-0.9294806716658233,0.9287237671564539,-0.9279825625584418
0.03,-1.0912129284096772,1.0451526904236426,-1.0154224395578184,0.9959961256152788,-0.9815076014634929,0.9700321123003499,-0.9605333860418244,0.9524512376326697,-0.9454206440979293,0.9392078384503271,-0.9336442694117183,0.9286112314470746,-0.9240176011973614,0.9197951586942735,-0.9158892513976369,0.912257181783711,-0.908863665038568,0.9056802565407271,-0.9026828861022589,0.8998516792276183,-0.8971694988901391,0.8946219267180198,-0.8921963377903477,0.8898819491067467,-0.8876691962722955,0.8855498101399092,-0.8835163741768463,0.8815624120780423,-0.8796820583115924,0.8778701489979392,-0.876121966114846,0.8744333282277439,-0.8728003842208429,0.8712197024538717,-0.8696880987404215,0.8682027234382268,-0.8667609136949305,0.8653602784100224,-0.8639985680492444,0.862673757605791,-0.8613839293775609,0.8601273541277623,-0.8589023835899778,0.8577075300448691,-0.8565413662371472,0.8554026035759675,-0.8542899977772312,0.8532024258756178,-0.8521387963447925,0.8510981250862387,-0.8500794490917003
0.04,-1.08612522040217,1.0253807843784317,-0.9866517261119938,0.9615701338153404,-0.9429634967971425,0.9282932719414098,-0.9161927238518699,0.9059286677175883,-0.8970232933034663,0.8891723254073831,-0.8821563193298543,0.8758214297084715,-0.8700495184111701,0.8647524825485403,-0.8598597124796636,0.8553162316869527,-0.8510765871262937,0.8471042497275172,-0.8433682919187372,0.8398432497455968,-0.836507153470633,0.8333415683714782,-0.8303303416756027,0.8274597130205913,-0.8247174674350657,0.8220930711205664,-0.8195770676651875,0.8171612206546276,-0.8148380623845176,0.8126010356768235,-0.8104441419325599,0.8083620792444943,-0.8063499573038346,0.804403430964716,-0.8025184614219404,0.8006914452676588,-0.7989190084855493,0.7971981313904302,-0.7955259664007474,0.7938999593597138,-0.7923176848671899,0.7907769644818001,-0.7892757152408997,0.7878120652003858,-0.7863842120110568,0.7849905361959412,-0.7836294675007472,0.7822995962508557,-0.7809995457866387,0.7797280821893673,-0.7784839915334846
0.05,-1.0807630541805617,1.0056880661123175,-0.9584037317742844,0.9280538448145449,-0.9056587425424427,0.8880818852351299,-0.8736346299248298,0.8614180214397757,-0.8508461296016682,0.8415479420478708,-0.8332558019929986,0.825782927694468,-0.8189858319561356,0.8127579277682162,-0.8070137513814187,0.8016869916703369,-0.7967227952182215,0.7920772168884461,-0.787713027885569,0.7835996657550625,-0.7797107439546529,0.7760241830359427,-0.7725206216591428,0.769183610444455,-0.7659985343716681,0.7629528234096669,-0.7600351815127553,0.75723579632736,-0.7545457605841389,0.7519572745751754,-0.7494631929878288,0.7470572185125864,-0.744733533171352,0.7424869832799834,-0.7403127693079985,0.7382066230912904,-0.7361645392390413,0.7341829456575855,-0.7322584650869246,0.7303880799559592,-0.7285689161866061,0.7267984032856554,-0.7250740748862472,0.7233937248496957,-0.7217552205795597,0.7201566557815297,-0.7185961736586474,0.7170721168672252,-0.715582858451713,0.7141269494413327,-0.7127029559161481
0.06,-1.0751207804666312,0.9860800066957834,-0.9306764047391123,0.8954316669964535,-0.8695627738293027,0.8493520134628441,-0.8327979557247319,0.8188432769807398,-0.8067986948113949,0.7962302473122451,-0.7868247522922155,0.7783646772957203,-0.7706828346281824,0.7636555279162264,-0.7571835210818229,0.7511900897677952,-0.7456117278787877,0.7403977223610115,-0.7355050815291849,0.7308986180646101,-0.7265479291431266,0.7224276474874756,-0.7185155092922282,0.7147926519731419,-0.7112422996883221,0.7078500638843289,-0.7046029994061718,0.7014898929293295,-0.6985005518238885,0.6956260766656764,-0.6928583019880467,0.6901900532304392,-0.6876146898862605,0.6851263486466047,-0.6827195575406159,0.6803894673307571,-0.6781315160873299,0.675941650772987,-0.6738160284210112,0.6717512295936592,-0.669743986633934,0.6677913904094908,-0.6658906389294942,0.6640392385363906,-0.6622347680751284,0.6604750754820424,-0.6587580539942255,0.6570818349085433,-0.6554445732282161,0.6538446372215824,-0.6522804015496241
0.07,-1.069192951648919,0.9665620813533122,-0.9034675354002966,0.8636880667401576,-0.8346455135386482,0.8120587800716843,-0.7936232817158967,0.7781308712797235,-0.7647937610592819,0.7531188304434205,-0.7427500539838039,0.733441309743412,-0.725003335881725,0.7172966738231322,-0.7102093729666809,0.7036551921131898,-0.697562698464188,0.6918750378439034,-0.6865439752991442,0.6815301543274445,-0.676799540466876,0.6723238204374935,-0.6680781206253184,0.6640414283553786,-0.6601950347728237,0.6565229397454445,-0.6530107297843318,0.6496459563704673,-0.6464172873426617,0.6433148584714364,-0.640329603455345,0.6374535817932507,-0.6346794292923874,0.632000665972641,-0.6294112301959521,0.6269057701100619,-0.6244792372315748,0.6221271644391556,-0.6198453027401151,0.6176298882968715,-0.6154773111577722,0.6133843733300315,-0.6113479815720485,0.609365398132312,-0.607433951929862,0.6055512832593329,-0.6037150692166086,0.6019232634149441,-0.6001738325835034,0.5984649921367997,-0.5967949516356997
0.08,-1.0629743147807678,0.947139764013897,-0.8767747583357752,0.8328075730156633,-0.8008773710084341,0.7761583549474638,-0.7560528798024692,0.7392096343819597,-0.7247472318128564,0.7121171743287079,-0.7009232616698717,0.6908929131317791,-0.6818163922733754,0.6735397947226639,-0.6659394867547215,0.6589205800292612,-0.6524044179787576,0.6463286098215697,-0.6406401775299198,0.6352960326532595,-0.6302588774860658,0.6254977792647829,-0.6209855336115426,0.6166992280893353,-0.6126184371745811,0.6087257453376229,-0.6050054418093853,0.6014439995197464,-0.5980290843021241,0.5947499942208797,-0.5915968743161405,0.5885611227249158,-0.585634744224075,0.5828107292742476,-0.5800825039505813,0.5774442871427038,-0.5748906090695797,0.5724166509026007,-0.570017813133466,0.567690041030707,-0.5654294299354882,0.5632325392557593,-0.5610960255795867,0.5590169473477329,-0.5569924192399689,0.5550199092238912,-0.5530969094320679,0.551221226938544,-0.5493906675783352,0.547603321532453,-0.5458572574196715
0.09,-1.0564598057212427,0.9278185219868793,-0.8505955543575995,0.8027747819115157,-0.7682292405844613,0.7416079387080172,-0.7200306762793456,0.7020107251290221,-0.6865780454169265,0.6731325228226128,-0.6612404285322703,0.6506048177408131,-0.6409970480055235,0.6322500520201904,-0.6242295158043618,0.6168327454430328,-0.6099745393858756,0.603587551739715,-0.5976145416054319,0.5920091070185118,-0.5867310389168022,0.5817470961268514,-0.577028008856299,0.5725492024375483,-0.5682887395764292,0.5642279748255806,-0.5603500615449043,0.5566405417256416,-0.5530862085283682,0.5496756417232469,-0.5463983028531769,0.5432450266757949,-0.5402072735425576,0.537277585764426,-0.534448949255152,0.5317152220393778,-0.5290705737015671,0.5265098917349048,-0.5240282775879487,0.5216214353109215,-0.5192852095560218,0.5170159600003729,-0.5148101309712487,0.5126646143679542,-0.5105763434874905,0.5085426465846276,-0.5065608594695802,0.5046286713965893,-0.5027437524031974,0.500904092871007,-0.4991076425721243
