1,2,3,4,5,6,7,8,9,10
-0.003608929674237122,-0.496151755346065,-0.0019206073055646478,-0.08354840192094119,-0.0019322357682237832,-0.03428506621387342,-0.0018749341000106655,-0.018552212787121755,-0.001797630978368704,-0.01160349536574514
-0.006888849581419797,0.34329999544838125,-0.0015375311231414599,-0.1781415211987053,-0.003551372203623271,-0.06668132112113315,-0.0035434427374611706,-0.035632162701901594,-0.003416373899069477,-0.022217332561558494
-0.010296685931603997,0.07449506921595475,-0.014513018442615714,-0.5173378366766855,-0.00437440403227423,-0.10771196310299608,-0.005121966358046697,-0.05447753275401904,-0.005048780448892799,-0.033518034498343056
-0.013715269742122962,0.030460768084776615,-0.01469851627606717,0.4481482644759808,0.00266156993704741,-0.18169095633616666,-0.006122240401007227,-0.07701224345916864,-0.006521244377691487,-0.04567736108503804
-0.017135597324281812,0.015583172547225382,-0.017493213906173567,0.12477034699549526,-0.030909711122447236,-0.5156297777473288,-0.004959441424042678,-0.11025622872991021,-0.00755828184520914,-0.05990560060655167
-0.020556342037099412,0.009052374240198046,-0.02065713710125381,0.06206142027509879,-0.024098758390346975,0.47077074793391194,0.012375715103195567,-0.17979524434428176,-0.007449957254570609,-0.07893350118789011
-0.023977596486508518,0.005723165237207707,-0.023938331220716258,0.03689419703639731,-0.02541957103359862,0.14072761469389386,-0.05186170712801718,-0.5133625647854729,-0.003633706649970349,-0.10979930097078794
-0.027399930555835277,0.0038467688926653244,-0.027269619233045744,0.024080995830233754,-0.027914853516729385,0.0751140646483886,-0.034672041279375364,0.48024479701089984,0.02677930513130179,-0.17799504331955154
-0.030824204209893586,0.00270884914399614,-0.030626835889383495,0.016694684955480946,-0.030803571623373795,0.04761068828129767,-0.03381729500000545,0.1481905642580914,-0.07625948868702567,-0.5117828629766522
-0.03425153869558656,0.0019788921440199543,-0.03400008617759999,0.012086838487088634,-0.033871043876668686,0.03288215192415911,-0.03531535480991958,0.08181175491001808,-0.045954918173129605,0.48555211526647435
-0.03768333008192823,0.0014892670451568152,-0.03738532414659191,0.009046557792489994,-0.03703512992483115,0.023947584176563296,-0.037606126662658015,0.053600574146906665,-0.04236335469923238,0.1525040336026591
-0.04112127663360801,0.0011486808954568495,-0.04078132373271139,0.006953291938999828,-0.04025861237074251,0.018097667771575895,-0.04026196227834913,0.03819343167234972,-0.04260994718121511,0.08583006440386252
