1,2,3,4,5,6,7,8,9,10
-0.009774173430330383,-0.009784168219081945,-0.009789982525288062,-0.009836920819937037,-0.009813801599963165,-0.009948663272238546,-0.009832975297497567,-0.010134508835317147,-0.009834684478461217,-0.010411607747906879
-0.010659304130877748,-0.01066997313848807,-0.010677505376934267,-0.010725141345224886,-0.010707680202586568,-0.010840303746489394,-0.010738158062013182,-0.011029796582140799,-0.010757212129485421,-0.011309859462242368
-0.01162058756136306,-0.011632004165281738,-0.011641322816613023,-0.011689953122689514,-0.011678120151811617,-0.011809277784887787,-0.011720231609001762,-0.012003625173369382,-0.011756942935006584,-0.012288454190707052
-0.01266877491050154,-0.012681020921676672,-0.012692214075279486,-0.012742147594106547,-0.012735973535966904,-0.012866425079501389,-0.012790176317767393,-0.013066889696934812,-0.012845056158530805,-0.013358333058383147
-0.01381706268827884,-0.013830230584513799,-0.01384340877112626,-0.013894974227160465,-0.013894553616171649,-0.014025063674972846,-0.013961449246890452,-0.014232995768325905,-0.014035225963336714,-0.014532995841450038
-0.0150818108890018,-0.015096006650210738,-0.015111306785430203,-0.015164861800203211,-0.015170358867965883,-0.015301715594423409,-0.015250715149743682,-0.015518591052018594,-0.015344362860413316,-0.015829239209705637
-0.016483534229010326,-0.016498881014203652,-0.016516471818630297,-0.016572414072747604,-0.0165840720827376,-0.0167171088393005,-0.01667885468974501,-0.016944576173760616,-0.01679363516873318,-0.017268178683777325
-0.018048297059264425,-0.018064940077366868,-0.018085029526607874,-0.018143811041340475,-0.01816196613456396,-0.018297587836755863,-0.01827238260420348,-0.01853752835164046,-0.01840990487616324,-0.018876689227401388
-0.019809719607997312,-0.01982783271372572,-0.01985067836641819,-0.019912824396091666,-0.019937925651980572,-0.020077142359412166,-0.020065486841981794,-0.020331749817638762,-0.02022779144734918,-0.020689479223555213
-0.0218119357827712,-0.021831730622787846,-0.02185765415541458,-0.021923788985980828,-0.021956427408116923,-0.022100399051402042,-0.02210303438848874,-0.022372288558432932,-0.02229271335675727,-0.022752149858834694
-0.024114079390669535,-0.02413581842411383,-0.0241652265140506,-0.02423610983338171,-0.02427706065937923,-0.024427159058063946,-0.024445129904015584,-0.024719520662389142,-0.024665500312054143,-0.025125836910351806
-0.02679731620959205,-0.026821331807385815,-0.026854746936978015,-0.02693132686495396,-0.0269816125670083,-0.027139510917445795,-0.02717426092635967,-0.0274563336706716,-0.027429621937761713,-0.027894487995688905
-0.02997630093187252,-0.03000302438530955,-0.030041131781341116,-0.030124625127507434,-0.030185611937391568,-0.03035341940472985,-0.030406938769793723,-0.030699830560721415,-0.030702964209456462,-0.031176720205974874
-0.033818723378246436,-0.03384873081897534,-0.03389245289126959,-0.03398447195029497,-0.03405802339082179,-0.034238497004358506,-0.034313558211859795,-0.03462129799447041,-0.034657919903178964,-0.0351460511348566
-0.038580574004003505,-0.03861466284197665,-0.03866528320406938,-0.03876804661131358,-0.0388567796694282,-0.039053676083096886,-0.03915422816510739,-0.03948223389213397,-0.03955763510491931,-0.0400674012509221
-0.04467434840411963,-0.04471367279622644,-0.04477305613760634,-0.044889762423469114,-0.044997501964056254,-0.045216200227036915,-0.045348068708447056,-0.045704026599494324,-0.04582610985078764,-0.04636769218119347
-0.052813216567933786,-0.05285954767712826,-0.05293056217912855,-0.053066107427719056,-0.053198759218677026,-0.053447457196318736,-0.05361968888836092,-0.054015242497558034,-0.05419637361337744,-0.054785078391707924
-0.0643540201545197,-0.06441030332679201,-0.06449772482624903,-0.06466023938958192,-0.06482765821296098,-0.06511993536987677,-0.06534767471997703,-0.06580204469702033,-0.06606301043804531,-0.06672399349834512
-0.08226120751575637,-0.08233295395842603,-0.08244572364730193,-0.0826504116691123,-0.0828710637817024,-0.08323228793361896,-0.08354395083851383,-0.08409299095664369,-0.08447286150125635,-0.08525295941343201
-0.1146093246883584,-0.11470903556530791,-0.1148674346345894,-0.11514878441575266,-0.11546455573261429,-0.11595227122623086,-0.1164123101936947,-0.11713735276843672,-0.11772474566044724,-0.11873020351266333
-0.19499819853211267,-0.19516746561941012,-0.19543894275161955,-0.1959117491598198,-0.1964618459242839,-0.1972677391271984,-0.19809014907580652,-0.19926241066649925,-0.20035118891846507,-0.20193676709692435
-0.9945249193741651,-0.9953864441412931,-0.9967801420992113,-0.9991643536789077,-1.0020292272981801,-1.0060289955902042,-1.01040671338016,-1.0161022255290064,-1.0220678704348947,-1.02957689793467
