1,2,3,4,5,6,7,8,9,10,h
0.9999999999999998,0.9999999999999997,0.9999999999999998,1.0,1.0,1.0,0.9999999999999999,0.9999999999999998,1.0000000000000002,0.9999999999999997,0.0
0.9265317287947218,0.9264817832557929,0.9264847649839681,0.9263756495160308,0.9264004943122544,0.9262346182400145,0.9262918015288643,0.9260729205904745,0.9261669070208138,0.9258987647063202,0.01
0.858313445318735,0.8582173616628594,0.8582237979723778,0.8580161334053196,0.8580643258431984,0.8577502602207014,0.8578596417875803,0.8574465983599008,0.8576252558907277,0.857120496348669,0.02
0.7949801461146666,0.7948414735635787,0.7948517910118412,0.7945553517634474,0.7946254706089951,0.7941794881301665,0.794336423443023,0.7937518701237853,0.7940065828222024,0.7932940062732311,0.03
0.736191528958517,0.7360135760261036,0.7360281578191009,0.7356519806513854,0.7357426763903133,0.7351797363592238,0.7353798996224472,0.7346445746249382,0.7349673787128151,0.7340732657173155,0.04
0.681630365045621,0.6814162158772629,0.6814354046215685,0.6809878393684896,0.6810978302596137,0.6804316723268259,0.6806710361039615,0.6798039044159528,0.6801874440667232,0.6791357464893436,0.05
0.6310009756723836,0.6307535053050718,0.630777605580129,0.6302663625363057,0.6303944309030731,0.6296376625309668,0.6299124786468087,0.6289308635506362,0.6293683495339445,0.6281808682027653,0.06
0.5840278068774775,0.5837496954899507,0.5837789762524825,0.5832111704371751,0.5833561591821392,0.5825203372431333,0.5828271188848415,0.5817468244658107,0.5822319954606942,0.5809285453980194,0.07
0.5404540959047898,0.5401478421226141,0.5401825389542232,0.539564731451426,0.5397255407794522,0.5388212476657476,0.5391567526076403,0.5379921778385186,0.5385192642469072,0.5371178282931696,0.08
0.5000406237251223,0.4997085570415822,0.49974887424988534,0.4990871108127872,0.49926269514966,0.4982996097493859,0.4986608246307472,0.4974250695830996,0.49798875968584505,0.4965056312860074,0.09
0.4625645482062072,0.4622088405760604,0.46225495315903775,0.46155480025526946,0.4617441653492151,0.46073112922156684,0.46111525481122057,0.45982021950960067,0.46041562781703954,0.45886554368996874,0.1
0.4278183128519358,0.42744098951150633,0.4274930449941175,0.42675962345710444,0.4269618236515326,0.42590690271255466,0.4263113400980955,0.42496781650048765,0.42559045415874075,0.42398671752413153,0.11
0.39560862634356336,0.3952115759072835,0.395269696058817,0.39450771250012967,0.394721848166638,0.3936323901776617,0.39405472782112094,0.39267248537841554,0.39331823250126424,0.39167282749561527,0.12
0.3657555084085393,0.3653404922888926,0.365404774728971,0.36461855085677697,0.3648437659781643,0.3637264541104649,0.36416445571583694,0.36275232093438997,0.3634174007386784,0.3617410986114111,0.13
0.33809139781814923,0.3376600590130039,0.3377305787136519,0.33692407869319324,0.3371595585868804,0.3360204613188113,0.3364720544602932,0.33503798486465614,0.33571893949478354,0.33402139713767526,0.14
0.3124603185741114,0.31201418986264895,0.31209100055335637,0.3112678565367525,0.3115128257096282,0.31035744329624965,0.310820708759259,0.3093718616268663,0.3100655295610821,0.3083553808886187,0.15
0.288717100587654,0.28825761217348755,0.28834074765574824,0.28750428360034286,0.28775800372662974,0.28659131146660705,0.2870644732566622,0.28560726947252885,0.2863107644104507,0.2845957050753454,0.16
0.266726651383347,0.2662551380209712,0.2663446133983622,0.2654978672852421,0.2657596352995221,0.26458612380977475,0.26506753978714975,0.2636077231443616,0.26431841428143715,0.2626052801782743,0.17
0.24636327557488832,0.2458809832133043,0.24597679604277606,0.24512254059997504,0.24539168689802385,0.24421539959319197,0.24470355269391536,0.2432462449448118,0.24396173854535225,0.24225657852598176,0.18
0.22751003906201828,0.22701813103721916,0.2271202624069002,0.22626102443512525,0.22653691117568325,0.22536147913689958,0.22585496914315717,0.22440472108651602,0.22512284327247767,0.22343098646927873,0.19
