1,2,3,4,5,6,7,8,9,10,h
1.0,1.0,0.9999999999999998,0.9999999999999998,1.0000000000000009,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999996,1.0,0.0
0.9249883123058701,0.9954785755561895,0.9254958804929717,0.9770496408260357,0.9263353808001934,0.9677113756742353,0.9273171205189081,0.9615201431076272,0.9283165939023793,0.9568919804319157,0.01
0.8554521943849515,0.9908470845643462,0.856418533084371,0.95448664297898,0.8580033137743903,0.9363138473963301,0.8598471508708643,0.9243631507292175,0.8617169537282742,0.915480903708087,0.02
0.7910032147962641,0.9861042300204378,0.7923831080662671,0.9323080616417182,0.7946266349049257,0.9057880357611934,0.7972233915840007,0.8884897548892692,0.7998462846768691,0.8757069013805632,0.03
0.7312797359945422,0.9812487992877807,0.7330313045713724,0.9105108811095598,0.7358541775195323,0.8761148281728104,0.7391043512788066,0.8538616420325307,0.7423740626290268,0.8375119550587377,0.04
0.675945115900561,0.976279658965143,0.6780295885648274,0.8890920158330353,0.6813590275145116,0.8472753786364409,0.6851720566817423,0.8204414359065146,0.688992411298159,0.8008398480901617,0.05
0.6246860269702602,0.9711957503561996,0.6270675272601584,0.8680483115629909,0.630836892572735,0.8192511074521159,0.6351304730193237,0.7881926805568581,0.6394145852472766,0.765636118190549,0.06
0.5772108852875075,0.9659960854657891,0.5798562325527368,0.8473765465871599,0.5840045781242316,0.7920237008110316,0.5887040277706813,0.7570798234428084,0.5933735520405086,0.7318480110166812,0.07
0.5332483826688688,0.960679743458767,0.5361269065233318,0.8270734330488144,0.5405985632468149,0.7655751102968195,0.5456362311920111,0.7270681986796897,0.5506206672147336,0.6994244346753257,0.08
0.4925461152037247,0.9552458675259105,0.49562948249531935,0.8071356183395598,0.5003736701261761,0.7398875522939604,0.5056883874349298,0.6981240104149524,0.5109244361486263,0.6683159151607739,0.09
0.45486930206224346,0.9496936621087546,0.4581313555345194,0.7875596865593348,0.4631018210918365,0.714943507305821,0.46863839046510714,0.6702143163440212,0.47406935727484645,0.6384745527131237,0.1
0.4199995887876012,0.9440223904415148,0.42341619666099517,0.7683421600376852,0.42857087761777285,0.6907257191850062,0.43427959934815297,0.6433070113718022,0.4398548414267543,0.6098539790889231,0.11
0.38773392964993136,0.9382313723736624,0.39128284539991814,0.74947950091111,0.3965835560268507,0.667217194278754,0.40241978780893656,0.6173708114253554,0.4080942024361728,0.5824093157353893,0.12
0.3578835439782661,0.9323199824413194,0.36154427563427904,0.7309681127519886,0.36695641496686915,0.6444012004922531,0.37288016328875584,0.592375237422902,0.37861371440376773,0.5560971328589789,0.13
0.33027294170499477,0.9262876481596001,0.3340266300375702,0.7128043422451014,0.33951891003479495,0.6222612662727627,0.34549445102374704,0.5682905994039489,0.3512517313501931,0.5308754093787178,0.14
0.30473901365630734,0.9201338485114698,0.30856831866076473,0.694984480908266,0.31411251121578754,0.6007811795174611,0.3201080389487444,0.5450879808250173,0.32585786522533144,0.5067034937543793,0.15
0.28113018240264925,0.9138581126115848,0.28501917752590644,0.6775047668539921,0.2905898790758086,0.5799449864079314,0.2965771794943521,0.5227392230250811,0.30229221850558335,0.48354206567920555,0.16
0.2593056097467111,0.9074600185261812,0.26323968333970926,0.6603613865893792,0.26881409590225,0.559736990174197,0.2747682445925143,0.5012169098645252,0.280424667846429,0.46135309862665885,0.17
